Country Code,Country Name,Year,Age Group,Sex,Number of Deaths,"Death Rate Per 100,000"
Bdi,Burundi,1970,40-44 Years,Female,1026,1329.1
Bdi,Burundi,1970,40-44 Years,Both,1827,1297.5
Bdi,Burundi,1970,45-49 Years,Male,950,1700.1
Bdi,Burundi,1970,45-49 Years,Female,1026,1489.3
Bdi,Burundi,1970,45-49 Years,Both,1976,1583.7
Bdi,Burundi,1970,50-54 Years,Male,1132,2353.6
Bdi,Burundi,1970,50-54 Years,Female,1216,2007.2
Bdi,Burundi,1970,50-54 Years,Both,2348,2160.5
Bdi,Burundi,1970,55-59 Years,Male,1251,3096.1
Bdi,Burundi,1970,55-59 Years,Female,1328,2593.9
Bdi,Burundi,1970,55-59 Years,Both,2579,2815.4
Bdi,Burundi,1970,60-64 Years,Male,1432,4591.3
Bdi,Burundi,1970,60-64 Years,Female,1848,4475.4
Bdi,Burundi,1970,60-64 Years,Both,3281,4525.3
Bdi,Burundi,1970,65-69 Years,Male,1355,5995.2
Bdi,Burundi,1970,65-69 Years,Female,1927,6276.0
Bdi,Burundi,1970,65-69 Years,Both,3282,6156.9
Bdi,Burundi,1970,70-74 Years,Male,1193,8343.0
Bdi,Burundi,1970,70-74 Years,Female,1883,9275.0
Bdi,Burundi,1970,70-74 Years,Both,3076,8889.8
Bdi,Burundi,1970,75-79 Years,Male,799,11249.9
Bdi,Burundi,1970,75-79 Years,Female,1333,12576.0
Bdi,Burundi,1970,75-79 Years,Both,2132,12044.0
Bdi,Burundi,1970,80+ Years,Male,588,16810.1
Bdi,Burundi,1970,80+ Years,Female,1056,18205.6
Bdi,Burundi,1970,80+ Years,Both,1644,17680.4
Bdi,Burundi,1970,All Ages,Male,33006,1944.3
Bdi,Burundi,1970,All Ages,Female,34480,1890.7
Bdi,Burundi,1970,All Ages,Both,67485,1916.5
Bdi,Burundi,1980,0-6 Days,Male,2918,162556.3
Bdi,Burundi,1980,0-6 Days,Female,1914,109372.2
Bdi,Burundi,1980,0-6 Days,Both,4832,136340.3
Bdi,Burundi,1980,7-27 Days,Male,1656,31551.0
Bdi,Burundi,1980,7-27 Days,Female,1330,25865.8
Bdi,Burundi,1980,7-27 Days,Both,2986,28737.6
Bdi,Burundi,1980,28-364 Days,Male,5586,6997.4
Bdi,Burundi,1980,28-364 Days,Female,4560,5818.7
Bdi,Burundi,1980,28-364 Days,Both,10146,6413.5
Bdi,Burundi,1980,1-4 Years,Male,10132,3531.6
Bdi,Burundi,1980,1-4 Years,Female,9105,3250.7
Bdi,Burundi,1980,1-4 Years,Both,19237,3392.8
Bdi,Burundi,1980,5-9 Years,Male,811,275.2
Bdi,Burundi,1980,5-9 Years,Female,689,233.4
Bdi,Burundi,1980,5-9 Years,Both,1500,254.3
Bdi,Burundi,1980,10-14 Years,Male,483,183.7
Bdi,Burundi,1980,10-14 Years,Female,524,198.4
Bdi,Burundi,1980,10-14 Years,Both,1007,191.0
Bdi,Burundi,1980,15-19 Years,Male,662,284.3
Bdi,Burundi,1980,15-19 Years,Female,688,293.4
Bdi,Burundi,1980,15-19 Years,Both,1350,288.9
Bdi,Burundi,1980,20-24 Years,Male,876,445.0
Bdi,Burundi,1980,20-24 Years,Female,911,451.6
Bdi,Burundi,1980,20-24 Years,Both,1787,448.4
Bdi,Burundi,1980,25-29 Years,Male,808,514.5
Bdi,Burundi,1980,25-29 Years,Female,954,573.5
Bdi,Burundi,1980,25-29 Years,Both,1761,544.8
Bdi,Burundi,1980,30-34 Years,Male,617,609.6
Bdi,Burundi,1980,30-34 Years,Female,787,672.0
Bdi,Burundi,1980,30-34 Years,Both,1404,643.1
Bdi,Burundi,1980,35-39 Years,Male,670,850.9
Bdi,Burundi,1980,35-39 Years,Female,942,978.6
Bdi,Burundi,1980,35-39 Years,Both,1612,921.2
Bdi,Burundi,1980,40-44 Years,Male,696,1086.9
Bdi,Burundi,1980,40-44 Years,Female,817,1003.9
Bdi,Burundi,1980,40-44 Years,Both,1513,1040.4
Bdi,Burundi,1980,45-49 Years,Male,792,1471.5
Bdi,Burundi,1980,45-49 Years,Female,837,1180.5
Bdi,Burundi,1980,45-49 Years,Both,1629,1306.1
Bdi,Burundi,1980,50-54 Years,Male,954,2047.6
Bdi,Burundi,1980,50-54 Years,Female,1021,1626.4
Bdi,Burundi,1980,50-54 Years,Both,1976,1805.8
Bdi,Burundi,1980,55-59 Years,Male,1117,2725.2
Bdi,Burundi,1980,55-59 Years,Female,1195,2141.4
Bdi,Burundi,1980,55-59 Years,Both,2312,2388.7
Bdi,Burundi,1980,60-64 Years,Male,1383,4066.6
Bdi,Burundi,1980,60-64 Years,Female,1701,3595.7
Bdi,Burundi,1980,60-64 Years,Both,3083,3792.6
Bdi,Burundi,1980,65-69 Years,Male,1429,5454.6
Bdi,Burundi,1980,65-69 Years,Female,1902,5181.9
Bdi,Burundi,1980,65-69 Years,Both,3331,5295.5
Bdi,Burundi,1980,70-74 Years,Male,1324,7655.4
Bdi,Burundi,1980,70-74 Years,Female,1991,7809.1
Bdi,Burundi,1980,70-74 Years,Both,3316,7747.0
Bdi,Burundi,1980,75-79 Years,Male,1007,10488.3
Bdi,Burundi,1980,75-79 Years,Female,1618,10857.2
Bdi,Burundi,1980,75-79 Years,Both,2625,10712.7
Bdi,Burundi,1980,80+ Years,Male,704,15656.8
Bdi,Burundi,1980,80+ Years,Female,1276,16356.4
Bdi,Burundi,1980,80+ Years,Both,1980,16100.5
Bdi,Burundi,1980,All Ages,Male,34624,1735.5
Bdi,Burundi,1980,All Ages,Female,34761,1621.6
Bdi,Burundi,1980,All Ages,Both,69385,1676.5
Bdi,Burundi,1990,0-6 Days,Male,3832,156468.5
Bdi,Burundi,1990,0-6 Days,Female,2522,105670.2
Bdi,Burundi,1990,0-6 Days,Both,6354,131395.0
Bdi,Burundi,1990,7-27 Days,Male,2133,29743.5
Bdi,Burundi,1990,7-27 Days,Female,1719,24467.6
Bdi,Burundi,1990,7-27 Days,Both,3852,27133.0
Bdi,Burundi,1990,28-364 Days,Male,7329,6658.4
Bdi,Burundi,1990,28-364 Days,Female,5989,5546.0
Bdi,Burundi,1990,28-364 Days,Both,13318,6107.5
Bdi,Burundi,1990,1-4 Years,Male,13342,3271.9
Bdi,Burundi,1990,1-4 Years,Female,11950,3005.1
Bdi,Burundi,1990,1-4 Years,Both,25292,3140.2
Bdi,Burundi,1990,5-9 Years,Male,1081,267.8
Bdi,Burundi,1990,5-9 Years,Female,925,229.1
Bdi,Burundi,1990,5-9 Years,Both,2006,248.4
Bdi,Burundi,1990,10-14 Years,Male,636,194.2
Bdi,Burundi,1990,10-14 Years,Female,633,192.8
Bdi,Burundi,1990,10-14 Years,Both,1268,193.5
Bdi,Burundi,1990,15-19 Years,Male,908,324.6
Bdi,Burundi,1990,15-19 Years,Female,857,304.9
Bdi,Burundi,1990,15-19 Years,Both,1764,314.7
Bdi,Burundi,1990,20-24 Years,Male,1411,559.6
Bdi,Burundi,1990,20-24 Years,Female,1378,540.7
Bdi,Burundi,1990,20-24 Years,Both,2789,550.1
Bdi,Burundi,1990,25-29 Years,Male,1696,758.9
Bdi,Burundi,1990,25-29 Years,Female,1685,737.4
Bdi,Burundi,1990,25-29 Years,Both,3380,748.0
Bdi,Burundi,1990,30-34 Years,Male,1802,949.5
Bdi,Burundi,1990,30-34 Years,Female,1682,852.1
Bdi,Burundi,1990,30-34 Years,Both,3484,899.9
Bdi,Burundi,1990,35-39 Years,Male,1874,1241.3
Bdi,Burundi,1990,35-39 Years,Female,1782,1103.1
Bdi,Burundi,1990,35-39 Years,Both,3655,1169.9
Bdi,Burundi,1990,40-44 Years,Male,1394,1436.9
Bdi,Burundi,1990,40-44 Years,Female,1232,1092.6
Bdi,Burundi,1990,40-44 Years,Both,2626,1251.8
Bdi,Burundi,1990,45-49 Years,Male,1328,1800.7
Bdi,Burundi,1990,45-49 Years,Female,1126,1237.3
Bdi,Burundi,1990,45-49 Years,Both,2455,1489.5
Bdi,Burundi,1990,50-54 Years,Male,1347,2318.8
Bdi,Burundi,1990,50-54 Years,Female,1173,1559.2
Bdi,Burundi,1990,50-54 Years,Both,2520,1890.1
Bdi,Burundi,1990,55-59 Years,Male,1358,2910.2
Bdi,Burundi,1990,55-59 Years,Female,1312,2072.7
Bdi,Burundi,1990,55-59 Years,Both,2670,2428.0
Bdi,Burundi,1990,60-64 Years,Male,1599,4231.3
Bdi,Burundi,1990,60-64 Years,Female,1805,3405.1
Bdi,Burundi,1990,60-64 Years,Both,3404,3749.0
Bdi,Burundi,1990,65-69 Years,Male,1641,5471.6
Bdi,Burundi,1990,65-69 Years,Female,2189,5096.4
Bdi,Burundi,1990,65-69 Years,Both,3830,5250.7
Bdi,Burundi,1990,70-74 Years,Male,1606,7612.7
Bdi,Burundi,1990,70-74 Years,Female,2316,7396.9
Bdi,Burundi,1990,70-74 Years,Both,3922,7483.7
Bdi,Burundi,1990,75-79 Years,Male,1289,10348.8
Bdi,Burundi,1990,75-79 Years,Female,1979,10340.3
Bdi,Burundi,1990,75-79 Years,Both,3267,10343.6
Bdi,Burundi,1990,80+ Years,Male,1189,15939.3
Bdi,Burundi,1990,80+ Years,Female,2134,16211.4
Bdi,Burundi,1990,80+ Years,Both,3324,16113.0
Bdi,Burundi,1990,All Ages,Male,48793,1781.6
Bdi,Burundi,1990,All Ages,Female,46388,1615.1
Bdi,Burundi,1990,All Ages,Both,95181,1696.4
Bdi,Burundi,2000,0-6 Days,Male,3341,142360.2
Bdi,Burundi,2000,0-6 Days,Female,2217,96909.1
Bdi,Burundi,2000,0-6 Days,Both,5558,119924.0
Bdi,Burundi,2000,7-27 Days,Male,1747,25323.9
Bdi,Burundi,2000,7-27 Days,Female,1415,20963.9
Bdi,Burundi,2000,7-27 Days,Both,3162,23167.5
Bdi,Burundi,2000,28-364 Days,Male,6245,5804.8
Bdi,Burundi,2000,28-364 Days,Female,5142,4877.2
Bdi,Burundi,2000,28-364 Days,Both,11387,5345.7
Bdi,Burundi,2000,1-4 Years,Male,11384,2609.1
Bdi,Burundi,2000,1-4 Years,Female,10187,2394.4
Bdi,Burundi,2000,1-4 Years,Both,21572,2503.1
Bdi,Burundi,2000,5-9 Years,Male,1193,240.2
Bdi,Burundi,2000,5-9 Years,Female,1029,207.3
Bdi,Burundi,2000,5-9 Years,Both,2223,223.8
Bdi,Burundi,2000,10-14 Years,Male,942,209.9
Bdi,Burundi,2000,10-14 Years,Female,1357,302.5
Bdi,Burundi,2000,10-14 Years,Both,2298,256.2
Bdi,Burundi,2000,15-19 Years,Male,1528,418.6
Bdi,Burundi,2000,15-19 Years,Female,1540,418.7
Bdi,Burundi,2000,15-19 Years,Both,3068,418.6
Bdi,Burundi,2000,20-24 Years,Male,2099,781.7
Bdi,Burundi,2000,20-24 Years,Female,2423,874.3
Bdi,Burundi,2000,20-24 Years,Both,4522,828.7
Bdi,Burundi,2000,25-29 Years,Male,2322,1173.9
Bdi,Burundi,2000,25-29 Years,Female,2686,1282.1
Bdi,Burundi,2000,25-29 Years,Both,5008,1229.6
Bdi,Burundi,2000,30-34 Years,Male,2525,1514.8
Bdi,Burundi,2000,30-34 Years,Female,2608,1457.7
Bdi,Burundi,2000,30-34 Years,Both,5133,1485.2
Bdi,Burundi,2000,35-39 Years,Male,2888,1931.6
Bdi,Burundi,2000,35-39 Years,Female,2874,1750.3
Bdi,Burundi,2000,35-39 Years,Both,5761,1836.7
Bdi,Burundi,2000,40-44 Years,Male,2762,2100.2
Bdi,Burundi,2000,40-44 Years,Female,2443,1632.4
Bdi,Burundi,2000,40-44 Years,Both,5205,1851.2
Bdi,Burundi,2000,45-49 Years,Male,2670,2479.6
Bdi,Burundi,2000,45-49 Years,Female,2150,1677.9
Bdi,Burundi,2000,45-49 Years,Both,4820,2044.0
Bdi,Burundi,2000,50-54 Years,Male,2025,2972.9
Bdi,Burundi,2000,50-54 Years,Female,1614,1784.8
Bdi,Burundi,2000,50-54 Years,Both,3639,2295.2
Bdi,Burundi,2000,55-59 Years,Male,1809,3484.6
Bdi,Burundi,2000,55-59 Years,Female,1726,2360.9
Bdi,Burundi,2000,55-59 Years,Both,3535,2827.5
Bdi,Burundi,2000,60-64 Years,Male,1961,4925.0
Bdi,Burundi,2000,60-64 Years,Female,2221,3793.8
Bdi,Burundi,2000,60-64 Years,Both,4182,4251.7
Bdi,Burundi,2000,65-69 Years,Male,1792,6031.6
Bdi,Burundi,2000,65-69 Years,Female,2704,5916.8
Bdi,Burundi,2000,65-69 Years,Both,4496,5962.0
Bdi,Burundi,2000,70-74 Years,Male,1698,8169.9
Bdi,Burundi,2000,70-74 Years,Female,2620,7873.2
Bdi,Burundi,2000,70-74 Years,Both,4318,7987.2
Bdi,Burundi,2000,75-79 Years,Male,1384,10886.1
Bdi,Burundi,2000,75-79 Years,Female,2270,10647.6
Bdi,Burundi,2000,75-79 Years,Both,3653,10736.7
Bdi,Burundi,2000,80+ Years,Male,1316,16468.8
Bdi,Burundi,2000,80+ Years,Female,2600,16613.4
Bdi,Burundi,2000,80+ Years,Both,3915,16564.5
Bdi,Burundi,2000,All Ages,Male,53631,1720.9
Bdi,Burundi,2000,All Ages,Female,53826,1632.0
Bdi,Burundi,2000,All Ages,Both,107457,1675.2
Bdi,Burundi,2010,0-6 Days,Male,3162,116127.1
Bdi,Burundi,2010,0-6 Days,Female,2138,80602.9
Bdi,Burundi,2010,0-6 Days,Both,5300,98581.3
Bdi,Burundi,2010,7-27 Days,Male,1268,15767.7
Bdi,Burundi,2010,7-27 Days,Female,1024,13034.2
Bdi,Burundi,2010,7-27 Days,Both,2292,14415.8
Bdi,Burundi,2010,28-364 Days,Male,4692,3747.9
Bdi,Burundi,2010,28-364 Days,Female,4035,3297.0
Bdi,Burundi,2010,28-364 Days,Both,8727,3525.0
Bdi,Burundi,2010,1-4 Years,Male,6762,1392.4
Bdi,Burundi,2010,1-4 Years,Female,6039,1275.5
Bdi,Burundi,2010,1-4 Years,Both,12801,1334.7
Bdi,Burundi,2010,5-9 Years,Male,791,155.2
Bdi,Burundi,2010,5-9 Years,Female,682,134.2
Bdi,Burundi,2010,5-9 Years,Both,1473,144.7
Bdi,Burundi,2010,10-14 Years,Male,621,127.8
Bdi,Burundi,2010,10-14 Years,Female,734,151.0
Bdi,Burundi,2010,10-14 Years,Both,1355,139.4
Bdi,Burundi,2010,15-19 Years,Male,1430,294.4
Bdi,Burundi,2010,15-19 Years,Female,1482,303.3
Bdi,Burundi,2010,15-19 Years,Both,2912,298.9
Bdi,Burundi,2010,20-24 Years,Male,2407,522.2
Bdi,Burundi,2010,20-24 Years,Female,2621,562.0
Bdi,Burundi,2010,20-24 Years,Both,5029,542.2
Bdi,Burundi,2010,25-29 Years,Male,2781,712.7
Bdi,Burundi,2010,25-29 Years,Female,3147,790.4
Bdi,Burundi,2010,25-29 Years,Both,5927,752.0
Bdi,Burundi,2010,30-34 Years,Male,2626,895.8
Bdi,Burundi,2010,30-34 Years,Female,2766,919.3
Bdi,Burundi,2010,30-34 Years,Both,5392,907.7
Bdi,Burundi,2010,35-39 Years,Male,2539,1194.8
Bdi,Burundi,2010,35-39 Years,Female,2651,1217.0
Bdi,Burundi,2010,35-39 Years,Both,5190,1206.1
Bdi,Burundi,2010,40-44 Years,Male,2335,1381.6
Bdi,Burundi,2010,40-44 Years,Female,2062,1179.5
Bdi,Burundi,2010,40-44 Years,Both,4397,1278.8
Bdi,Burundi,2010,45-49 Years,Male,2486,1741.1
Bdi,Burundi,2010,45-49 Years,Female,2027,1305.2
Bdi,Burundi,2010,45-49 Years,Both,4512,1514.0
Bdi,Burundi,2010,50-54 Years,Male,2714,2253.4
Bdi,Burundi,2010,50-54 Years,Female,2187,1563.5
Bdi,Burundi,2010,50-54 Years,Both,4901,1882.7
Bdi,Burundi,2010,55-59 Years,Male,2711,2839.4
Bdi,Burundi,2010,55-59 Years,Female,2452,2084.8
Bdi,Burundi,2010,55-59 Years,Both,5163,2423.0
Bdi,Burundi,2010,60-64 Years,Male,2395,4091.8
Bdi,Burundi,2010,60-64 Years,Female,2661,3326.6
Bdi,Burundi,2010,60-64 Years,Both,5056,3650.0
Bdi,Burundi,2010,65-69 Years,Male,2249,5501.8
Bdi,Burundi,2010,65-69 Years,Female,3022,5096.9
Bdi,Burundi,2010,65-69 Years,Both,5271,5262.2
Bdi,Burundi,2010,70-74 Years,Male,2065,7671.5
Bdi,Burundi,2010,70-74 Years,Female,2966,7226.4
Bdi,Burundi,2010,70-74 Years,Both,5031,7402.7
Bdi,Burundi,2010,75-79 Years,Male,1644,10487.6
Bdi,Burundi,2010,75-79 Years,Female,2612,10226.5
Bdi,Burundi,2010,75-79 Years,Both,4256,10325.8
Bdi,Burundi,2010,80+ Years,Male,1754,16376.6
Bdi,Burundi,2010,80+ Years,Female,3217,16385.8
Bdi,Burundi,2010,80+ Years,Both,4970,16382.6
Bdi,Burundi,2010,All Ages,Male,49432,1194.0
Bdi,Burundi,2010,All Ages,Female,50524,1178.8
Bdi,Burundi,2010,All Ages,Both,99956,1186.3
Bel,Belgium,1970,0-6 Days,Male,1075,77280.8
Bel,Belgium,1970,0-6 Days,Female,724,54942.4
Bel,Belgium,1970,0-6 Days,Both,1799,66416.8
Bel,Belgium,1970,7-27 Days,Male,171,4127.9
Bel,Belgium,1970,7-27 Days,Female,130,3307.2
Bel,Belgium,1970,7-27 Days,Both,301,3728.4
Bel,Belgium,1970,28-364 Days,Male,484,725.6
Bel,Belgium,1970,28-364 Days,Female,361,569.3
Bel,Belgium,1970,28-364 Days,Both,845,649.5
Bel,Belgium,1970,1-4 Years,Male,308,103.1
Bel,Belgium,1970,1-4 Years,Female,227,80.0
Bel,Belgium,1970,1-4 Years,Both,535,91.8
Bel,Belgium,1970,5-9 Years,Male,206,51.1
Bel,Belgium,1970,5-9 Years,Female,132,34.4
Bel,Belgium,1970,5-9 Years,Both,338,42.9
Bel,Belgium,1970,10-14 Years,Male,184,47.0
Bel,Belgium,1970,10-14 Years,Female,110,29.3
Bel,Belgium,1970,10-14 Years,Both,295,38.3
Bel,Belgium,1970,15-19 Years,Male,427,115.6
Bel,Belgium,1970,15-19 Years,Female,167,47.0
Bel,Belgium,1970,15-19 Years,Both,594,82.0
Bel,Belgium,1970,20-24 Years,Male,536,147.1
Bel,Belgium,1970,20-24 Years,Female,197,56.5
Bel,Belgium,1970,20-24 Years,Both,734,102.8
Bel,Belgium,1970,25-29 Years,Male,400,138.3
Bel,Belgium,1970,25-29 Years,Female,187,67.2
Bel,Belgium,1970,25-29 Years,Both,587,103.4
Bel,Belgium,1970,30-34 Years,Male,463,154.4
Bel,Belgium,1970,30-34 Years,Female,250,84.6
Bel,Belgium,1970,30-34 Years,Both,712,119.8
Bel,Belgium,1970,35-39 Years,Male,679,212.2
Bel,Belgium,1970,35-39 Years,Female,412,129.7
Bel,Belgium,1970,35-39 Years,Both,1091,171.1
Bel,Belgium,1970,40-44 Years,Male,1117,345.8
Bel,Belgium,1970,40-44 Years,Female,666,205.1
Bel,Belgium,1970,40-44 Years,Both,1783,275.2
Bel,Belgium,1970,45-49 Years,Male,1863,573.0
Bel,Belgium,1970,45-49 Years,Female,1090,328.8
Bel,Belgium,1970,45-49 Years,Both,2953,449.7
Bel,Belgium,1970,50-54 Years,Male,2093,981.0
Bel,Belgium,1970,50-54 Years,Female,1130,509.3
Bel,Belgium,1970,50-54 Years,Both,3223,740.5
Bel,Belgium,1970,55-59 Years,Male,4414,1658.3
Bel,Belgium,1970,55-59 Years,Female,2269,789.7
Bel,Belgium,1970,55-59 Years,Both,6683,1207.3
Bel,Belgium,1970,60-64 Years,Male,6909,2768.8
Bel,Belgium,1970,60-64 Years,Female,3706,1290.1
Bel,Belgium,1970,60-64 Years,Both,10615,1977.5
Bel,Belgium,1970,65-69 Years,Male,9392,4400.9
Bel,Belgium,1970,65-69 Years,Female,5904,2205.1
Bel,Belgium,1970,65-69 Years,Both,15296,3179.1
Bel,Belgium,1970,70-74 Years,Male,10059,6663.8
Bel,Belgium,1970,70-74 Years,Female,8388,3898.9
Bel,Belgium,1970,70-74 Years,Both,18447,5039.0
Bel,Belgium,1970,75-79 Years,Male,8982,9889.0
Bel,Belgium,1970,75-79 Years,Female,10023,6840.3
Bel,Belgium,1970,75-79 Years,Both,19004,8006.9
Bel,Belgium,1970,80+ Years,Male,13187,17704.9
Bel,Belgium,1970,80+ Years,Female,19380,15062.4
Bel,Belgium,1970,80+ Years,Both,32567,16031.2
Bel,Belgium,1970,All Ages,Male,62948,1334.8
Bel,Belgium,1970,All Ages,Female,55452,1127.1
Bel,Belgium,1970,All Ages,Both,118401,1228.8
Bel,Belgium,1980,0-6 Days,Male,524,44298.9
Bel,Belgium,1980,0-6 Days,Female,353,31517.7
Bel,Belgium,1980,0-6 Days,Both,876,38083.3
Bel,Belgium,1980,7-27 Days,Male,108,3053.5
Bel,Belgium,1980,7-27 Days,Female,80,2379.5
Bel,Belgium,1980,7-27 Days,Both,187,2725.6
Bel,Belgium,1980,28-364 Days,Male,258,455.4
Bel,Belgium,1980,28-364 Days,Female,197,366.9
Bel,Belgium,1980,28-364 Days,Both,455,412.3
Bel,Belgium,1980,1-4 Years,Male,166,65.8
Bel,Belgium,1980,1-4 Years,Female,119,50.0
Bel,Belgium,1980,1-4 Years,Both,285,58.1
Bel,Belgium,1980,5-9 Years,Male,126,37.3
Bel,Belgium,1980,5-9 Years,Female,85,26.4
Bel,Belgium,1980,5-9 Years,Both,210,32.0
Bel,Belgium,1980,10-14 Years,Male,121,32.7
Bel,Belgium,1980,10-14 Years,Female,86,24.2
Bel,Belgium,1980,10-14 Years,Both,207,28.5
Bel,Belgium,1980,15-19 Years,Male,441,108.5
Bel,Belgium,1980,15-19 Years,Female,162,41.6
Bel,Belgium,1980,15-19 Years,Both,603,75.7
Bel,Belgium,1980,20-24 Years,Male,596,148.2
Bel,Belgium,1980,20-24 Years,Female,205,53.2
Bel,Belgium,1980,20-24 Years,Both,801,101.7
Bel,Belgium,1980,25-29 Years,Male,505,133.6
Bel,Belgium,1980,25-29 Years,Female,216,59.7
Bel,Belgium,1980,25-29 Years,Both,721,97.5
Bel,Belgium,1980,30-34 Years,Male,536,146.2
Bel,Belgium,1980,30-34 Years,Female,280,79.9
Bel,Belgium,1980,30-34 Years,Both,815,113.8
Bel,Belgium,1980,35-39 Years,Male,569,198.6
Bel,Belgium,1980,35-39 Years,Female,329,118.2
Bel,Belgium,1980,35-39 Years,Both,898,159.0
Bel,Belgium,1980,40-44 Years,Male,871,297.4
Bel,Belgium,1980,40-44 Years,Female,526,180.3
Bel,Belgium,1980,40-44 Years,Both,1396,239.0
Bel,Belgium,1980,45-49 Years,Male,1524,494.7
Bel,Belgium,1980,45-49 Years,Female,856,275.3
Bel,Belgium,1980,45-49 Years,Both,2381,384.5
Bel,Belgium,1980,50-54 Years,Male,2605,857.0
Bel,Belgium,1980,50-54 Years,Female,1367,435.4
Bel,Belgium,1980,50-54 Years,Both,3973,642.8
Bel,Belgium,1980,55-59 Years,Male,4151,1414.1
Bel,Belgium,1980,55-59 Years,Female,2084,664.1
Bel,Belgium,1980,55-59 Years,Both,6235,1026.6
Bel,Belgium,1980,60-64 Years,Male,4229,2305.8
Bel,Belgium,1980,60-64 Years,Female,2107,1017.3
Bel,Belgium,1980,60-64 Years,Both,6336,1622.5
Bel,Belgium,1980,65-69 Years,Male,7595,3704.3
Bel,Belgium,1980,65-69 Years,Female,4362,1706.1
Bel,Belgium,1980,65-69 Years,Both,11957,2595.4
Bel,Belgium,1980,70-74 Years,Male,9801,5991.3
Bel,Belgium,1980,70-74 Years,Female,7047,2993.3
Bel,Belgium,1980,70-74 Years,Both,16848,4222.4
Bel,Belgium,1980,75-79 Years,Male,10273,9304.8
Bel,Belgium,1980,75-79 Years,Female,10244,5485.7
Bel,Belgium,1980,75-79 Years,Both,20517,6904.6
Bel,Belgium,1980,80+ Years,Male,14124,16872.3
Bel,Belgium,1980,80+ Years,Female,23126,13102.2
Bel,Belgium,1980,80+ Years,Both,37250,14315.1
Bel,Belgium,1980,All Ages,Male,59122,1230.1
Bel,Belgium,1980,All Ages,Female,53829,1070.2
Bel,Belgium,1980,All Ages,Both,112951,1148.4
Bel,Belgium,1990,0-6 Days,Male,299,26252.5
Bel,Belgium,1990,0-6 Days,Female,212,19597.0
Bel,Belgium,1990,0-6 Days,Both,511,23013.2
Bel,Belgium,1990,7-27 Days,Male,76,2237.4
Bel,Belgium,1990,7-27 Days,Female,59,1812.5
Bel,Belgium,1990,7-27 Days,Both,135,2030.5
Bel,Belgium,1990,28-364 Days,Male,207,379.0
Bel,Belgium,1990,28-364 Days,Female,153,294.4
Bel,Belgium,1990,28-364 Days,Both,359,337.8
Bel,Belgium,1990,1-4 Years,Male,110,46.3
Bel,Belgium,1990,1-4 Years,Female,81,35.8
Bel,Belgium,1990,1-4 Years,Both,190,41.2
Bel,Belgium,1990,5-9 Years,Male,70,22.7
Bel,Belgium,1990,5-9 Years,Female,53,18.1
Bel,Belgium,1990,5-9 Years,Both,123,20.5
Bel,Belgium,1990,10-14 Years,Male,74,23.7
Bel,Belgium,1990,10-14 Years,Female,52,17.4
Bel,Belgium,1990,10-14 Years,Both,126,20.6
Bel,Belgium,1990,15-19 Years,Male,290,86.1
Bel,Belgium,1990,15-19 Years,Female,104,32.2
Bel,Belgium,1990,15-19 Years,Both,394,59.7
Bel,Belgium,1990,20-24 Years,Male,484,129.2
Bel,Belgium,1990,20-24 Years,Female,167,46.3
Bel,Belgium,1990,20-24 Years,Both,651,88.5
Bel,Belgium,1990,25-29 Years,Male,469,114.3
Bel,Belgium,1990,25-29 Years,Female,186,47.2
Bel,Belgium,1990,25-29 Years,Both,655,81.4
Bel,Belgium,1990,30-34 Years,Male,540,135.2
Bel,Belgium,1990,30-34 Years,Female,259,67.1
Bel,Belgium,1990,30-34 Years,Both,798,101.7
Bel,Belgium,1990,35-39 Years,Male,640,171.9
Bel,Belgium,1990,35-39 Years,Female,356,99.1
Bel,Belgium,1990,35-39 Years,Both,996,136.2
Bel,Belgium,1990,40-44 Years,Male,927,259.4
Bel,Belgium,1990,40-44 Years,Female,559,161.9
Bel,Belgium,1990,40-44 Years,Both,1486,211.5
Bel,Belgium,1990,45-49 Years,Male,1106,400.0
Bel,Belgium,1990,45-49 Years,Female,641,235.5
Bel,Belgium,1990,45-49 Years,Both,1747,318.4
Bel,Belgium,1990,50-54 Years,Male,1722,620.2
Bel,Belgium,1990,50-54 Years,Female,957,338.6
Bel,Belgium,1990,50-54 Years,Both,2679,478.1
Bel,Belgium,1990,55-59 Years,Male,3042,1070.5
Bel,Belgium,1990,55-59 Years,Female,1557,522.4
Bel,Belgium,1990,55-59 Years,Both,4599,789.9
Bel,Belgium,1990,60-64 Years,Male,4768,1794.3
Bel,Belgium,1990,60-64 Years,Female,2381,809.2
Bel,Belgium,1990,60-64 Years,Both,7149,1276.7
Bel,Belgium,1990,65-69 Years,Male,6978,2950.0
Bel,Belgium,1990,65-69 Years,Female,3813,1338.5
Bel,Belgium,1990,65-69 Years,Both,10791,2069.5
Bel,Belgium,1990,70-74 Years,Male,6117,4753.4
Bel,Belgium,1990,70-74 Years,Female,4063,2310.1
Bel,Belgium,1990,70-74 Years,Both,10180,3342.5
Bel,Belgium,1990,75-79 Years,Male,9205,7820.0
Bel,Belgium,1990,75-79 Years,Female,8268,4264.6
Bel,Belgium,1990,75-79 Years,Both,17473,5607.7
Bel,Belgium,1990,80+ Years,Male,16269,15652.0
Bel,Belgium,1990,80+ Years,Female,28364,11657.5
Bel,Belgium,1990,80+ Years,Both,44633,12853.1
Bel,Belgium,1990,All Ages,Male,53393,1099.3
