customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9108-Eqpnq,Female,0,Yes,Yes,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),26.1,225.55,No
7277-Kamwt,Male,0,No,No,13,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.0,268.45,No
3842-Iykue,Female,0,No,No,35,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),85.3,2917.5,Yes
6641-Xrpsu,Female,0,No,No,34,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),70.0,2416.1,Yes
1374-Dmzui,Female,1,No,No,4,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.3,424.45,Yes
2545-Lxyvj,Male,0,Yes,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.7,1492.1,No
3234-Vkacu,Male,0,No,No,2,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,70.3,132.4,No
8357-Eqxfo,Female,0,No,No,7,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.35,660.9,Yes
1989-Prjhp,Male,1,Yes,No,27,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.5,1893.95,Yes
8120-Jdcam,Male,0,Yes,Yes,4,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,69.55,284.9,No
8917-Faemr,Female,0,No,No,37,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.85,784.25,No
7047-Yxdmz,Male,0,No,No,21,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.0,417.7,No
2858-Eimxh,Female,1,Yes,No,53,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),95.85,5016.25,No
9524-Egpjc,Female,0,No,No,18,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,90.1,1612.75,Yes
6993-Ohlxr,Female,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,68.95,119.75,Yes
8818-Xyfcq,Male,0,Yes,Yes,32,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),99.55,3204.65,Yes
6419-Zttle,Male,1,Yes,No,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,20.75,485.2,No
0929-Hyqew,Male,0,No,No,3,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,50.15,160.85,No
6614-Yolac,Female,0,Yes,Yes,71,No,No Phone Service,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Mailed Check,58.65,4145.25,No
7426-Rhzgu,Male,0,No,No,9,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.9,827.45,No
4065-Jjava,Female,0,No,No,1,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,49.5,49.5,No
4695-Vadhf,Male,0,Yes,Yes,18,Yes,No,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,57.45,990.85,Yes
3863-Iubjr,Male,0,Yes,Yes,12,Yes,No,Dsl,No,No,No,No,No,Yes,One Year,No,Credit Card (Automatic),53.65,696.35,Yes
7649-Sijjf,Male,0,Yes,No,71,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,80.1,5585.4,No
9361-Ynqwj,Female,0,No,No,64,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),24.4,1601.2,No
3748-Fvmzz,Male,0,No,No,4,No,No Phone Service,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,40.05,162.45,No
9391-Ttoyh,Female,0,No,No,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.5,470.2,No
1452-Xrsjv,Female,0,Yes,Yes,39,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),51.05,2066,No
3422-Wjoyd,Male,0,Yes,No,28,Yes,No,Dsl,Yes,No,No,Yes,No,No,One Year,No,Mailed Check,54.35,1426.45,No
8242-Soquo,Female,1,No,No,5,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,84.7,392.5,No
7460-Itwwp,Female,1,Yes,No,45,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,86.1,3861.45,No
7147-Aybaa,Male,0,No,No,37,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.35,2552.9,No
7868-Tmwmz,Female,1,Yes,No,60,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),110.0,6668.35,No
4822-Rvybb,Male,1,No,No,8,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.6,819.4,Yes
6732-Fzugp,Female,0,No,No,47,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,No,Credit Card (Automatic),94.9,4615.25,No
8436-Bjumm,Male,0,Yes,Yes,26,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,83.75,2070.6,Yes
4184-Tjfan,Female,1,Yes,Yes,3,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,88.3,273.75,Yes
8329-Gwvpj,Female,0,Yes,Yes,50,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),69.75,3557.7,No
1352-Vhkaj,Male,0,Yes,Yes,27,Yes,Yes,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),71.6,1957.1,No
4145-Uqxuq,Female,1,No,No,8,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,92.1,729.95,Yes
2632-Tacxw,Female,0,Yes,No,62,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),23.65,1416.75,No
8146-Qqkzh,Female,0,Yes,No,71,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),81.85,5924.4,No
1767-Cjkba,Male,0,No,No,66,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.1,1697.7,No
6445-Tnrxs,Male,0,Yes,Yes,68,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),114.7,7849.85,No
4581-Lnwum,Female,0,No,No,13,No,No Phone Service,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,49.15,649.4,No
4869-Epius,Male,0,Yes,No,56,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Electronic Check,80.9,4557.5,No
9948-Yptdg,Male,0,Yes,No,38,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,79.45,3013.05,Yes
1236-Wfcdv,Male,1,No,No,14,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),90.45,1266.1,Yes
1915-Oakwd,Female,0,No,Yes,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),19.3,360.35,No
7296-Pixqy,Female,0,Yes,Yes,14,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,70.2,1046.5,No
4883-Qicih,Male,0,Yes,Yes,32,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),69.75,2347.9,Yes
3354-Oadjp,Female,0,No,No,8,Yes,No,Dsl,Yes,No,No,Yes,No,No,One Year,No,Bank Transfer (Automatic),54.25,447.75,No
3524-Wqdsg,Female,0,Yes,Yes,43,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),99.3,4209.95,No
0810-Dhdbd,Female,0,No,No,52,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card (Automatic),74.0,3877.65,No
4026-Skkhw,Male,0,No,No,3,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,50.25,152.3,No
2829-Hyvzp,Male,0,No,No,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,19.8,572.2,No
8329-Ibcti,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.65,19.65,Yes
1271-Sjbgz,Male,1,No,No,12,No,No Phone Service,Dsl,No,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,43.65,526.95,Yes
3845-Jhamy,Female,0,Yes,Yes,16,No,No Phone Service,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),35.5,552.7,No
7013-Psxhk,Female,0,No,No,40,Yes,Yes,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,80.75,3208.65,No
5669-Sraip,Female,0,No,No,5,No,No Phone Service,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,39.5,210.75,Yes
5981-Itemu,Male,0,Yes,No,40,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),97.1,3706.95,Yes
3486-Npgst,Female,0,No,No,36,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.55,620.75,No
6941-Pmgep,Female,0,No,No,5,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,80.0,412.5,Yes
1624-Woiwj,Female,0,No,No,10,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,84.7,832.05,Yes
2074-Gkowz,Male,0,Yes,Yes,2,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),89.55,185.55,Yes
0376-Ymcjc,Male,0,No,No,23,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,90.6,1943.2,Yes
6100-Fjzdg,Male,0,Yes,Yes,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),20.05,505.9,No
4829-Zljtk,Female,1,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,112.4,8046.85,No
1730-Vfmwo,Female,0,Yes,No,34,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),50.2,1815.3,No
7143-Bqiba,Male,0,No,No,10,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),62.25,612.95,No
3800-Lytrk,Female,0,No,No,14,Yes,No,Dsl,Yes,No,No,Yes,No,No,One Year,No,Mailed Check,55.7,795.15,No
0634-Szpqa,Female,0,No,No,23,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),90.05,2169.8,Yes
9646-Nmhxe,Male,0,Yes,No,47,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.65,973.1,No
7030-Njvdp,Male,0,Yes,No,24,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,89.25,2210.2,No
5536-Rtpwk,Male,0,Yes,No,49,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),99.05,4853.75,Yes
8883-Grdwq,Male,1,No,No,20,Yes,No,Dsl,Yes,No,No,Yes,No,No,One Year,No,Mailed Check,54.0,1055.9,No
6166-Ilmny,Female,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),69.75,144.55,Yes
3097-Nnspb,Female,0,No,No,2,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),49.05,91.1,Yes
7771-Zonat,Male,0,No,No,22,No,No Phone Service,Dsl,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),56.75,1304.85,No
0655-Rbdug,Male,0,No,No,7,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),98.05,713,Yes
2111-Dwyhn,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,21.1,21.1,No
4194-Whfcb,Female,0,Yes,Yes,59,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),96.65,5580.8,No
4121-Agsin,Female,0,Yes,Yes,58,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),24.5,1497.9,No
4361-Bkaxe,Female,0,No,No,41,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),114.5,4527.45,Yes
9845-Peeko,Female,1,No,No,59,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Two Year,Yes,Credit Card (Automatic),79.2,4590.35,No
0455-Xfass,Female,0,Yes,Yes,3,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.55,200.2,No
0301-Kobtq,Male,0,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),20.05,614.45,No
1751-Ncdli,Male,1,Yes,No,46,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.85,4564.9,No
4367-Nuyao,Male,0,Yes,Yes,0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.75,,No
9878-Tnqgw,Male,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,80.95,171.15,Yes
9170-Arbtb,Female,0,Yes,Yes,52,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.6,1012.4,No
4441-Nihpt,Female,1,No,No,13,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,74.3,940.35,Yes
8999-Bohse,Female,1,No,No,11,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),89.7,1047.7,Yes
7241-Ajhfs,Male,0,No,No,32,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),87.65,2766.4,No
7029-Rpuav,Male,1,Yes,No,17,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.45,1622.45,Yes
4546-Fokwr,Female,0,No,No,16,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),74.75,1129.35,No
9036-Cskbw,Female,0,No,No,51,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),107.45,5680.9,No
5832-Trlpb,Male,0,No,No,29,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),75.35,2243.9,No
8590-Yffqo,Male,0,Yes,No,70,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card (Automatic),64.95,4523.25,No
8659-Ioopu,Female,0,Yes,Yes,71,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two Year,No,Electronic Check,100.45,7159.7,No
1338-Cecee,Male,0,Yes,Yes,41,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,No,One Year,No,Bank Transfer (Automatic),68.5,2839.95,No
7439-Dkztw,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,80.55,80.55,No
4646-Qzxtf,Female,0,Yes,No,7,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),81.25,580.1,No
4607-Chpca,Male,0,Yes,Yes,25,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,90.4,2178.6,Yes
9742-Xokts,Male,0,Yes,Yes,67,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,One Year,No,Electronic Check,89.55,6038.55,No
6921-Ozmfh,Male,0,Yes,Yes,5,Yes,Yes,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,55.7,259.4,No
9578-Fomuk,Male,0,No,Yes,15,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,24.8,324.15,No
4712-Uyooi,Female,0,Yes,Yes,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,20.0,417.65,No
8824-Rwfxj,Male,0,Yes,Yes,3,Yes,No,Dsl,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,56.15,168.15,Yes
7722-Cvfxn,Male,0,Yes,Yes,54,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,105.2,5637.85,No
8717-Vctxj,Male,0,No,No,42,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,19.55,839.4,No
7363-Qtbiw,Female,0,Yes,No,9,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,79.75,769.1,No
4159-Naaix,Female,0,No,No,63,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Transfer (Automatic),97.45,6253,No
0971-Qifjk,Female,0,Yes,No,69,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),24.25,1641.8,No
9397-Tzsha,Female,0,No,No,69,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),24.6,1678.05,No
3391-Jsqew,Male,0,Yes,No,40,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,50.15,2058.5,No
0343-Qluzp,Male,0,No,No,60,No,No Phone Service,Dsl,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Transfer (Automatic),39.6,2424.5,No
9763-Pdtkk,Female,0,No,No,4,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),94.4,387.2,Yes
2176-Lvpnx,Female,1,No,No,71,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,89.85,6293.45,No
7627-Jkiaz,Female,0,Yes,No,37,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),78.95,2839.65,Yes
3312-Uumzw,Male,0,Yes,No,32,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),98.85,3145.9,No
1271-Uodno,Male,0,No,No,39,Yes,Yes,Dsl,No,No,No,Yes,No,No,Two Year,Yes,Credit Card (Automatic),53.85,2200.7,No
8461-Efqym,Female,0,No,No,38,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,24.25,914.4,No
6900-Rbker,Male,0,No,No,52,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card (Automatic),89.45,4577.75,No
6891-Jpyff,Female,0,Yes,Yes,48,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),105.25,4997.5,No
1459-Qnfqt,Male,0,Yes,Yes,70,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),59.5,4144.8,No
1047-Nncbf,Male,0,No,No,20,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),70.55,1493.55,No
3696-Xrien,Female,0,No,No,50,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),82.5,4179.1,No
4081-Dyxav,Female,0,No,No,19,No,No Phone Service,Dsl,No,No,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),44.85,893.55,Yes
0074-Hdkdg,Male,0,Yes,Yes,25,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Transfer (Automatic),61.6,1611,No
8791-Gfxlz,Male,0,No,No,12,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),49.05,593.05,No
8111-Sllhi,Male,1,Yes,No,39,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,105.65,4284.8,Yes
0927-Lcsmg,Male,0,No,No,7,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,No,Mailed Check,74.65,544.55,Yes
9330-Dhbfl,Female,0,Yes,Yes,23,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,66.25,1533.8,No
0098-Bowso,Male,0,No,No,27,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,19.4,529.8,No
3452-Abwrl,Male,1,No,No,47,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),86.05,3865.6,No
5859-Hzylf,Male,0,Yes,Yes,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),19.15,515.75,No
8257-Rzahr,Female,0,Yes,No,14,Yes,Yes,Dsl,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),64.7,941,Yes
5293-Wxjak,Female,1,Yes,No,11,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),104.05,1133.65,Yes
3156-Qlhbo,Male,0,No,Yes,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.25,48.35,No
2208-Nqbct,Female,0,Yes,Yes,26,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,81.95,2070.05,No
1779-Pwpmg,Female,1,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),114.65,8333.95,No
6621-Nrzak,Female,0,Yes,Yes,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.0,1209.25,No
0831-Jnisg,Male,0,Yes,Yes,71,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.8,1396.25,No
0774-Ifuvm,Male,0,Yes,Yes,11,Yes,Yes,Dsl,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),65.15,723.35,No
3082-Wqrvy,Male,1,Yes,No,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.65,228.65,No
9553-Dlclu,Female,0,No,Yes,13,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),88.95,1161.75,No
1641-Bybtk,Male,0,No,Yes,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.2,98.35,No
2460-Ngxbj,Male,1,Yes,Yes,11,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),75.2,775.3,No
2446-Zkvaf,Male,0,Yes,No,18,Yes,Yes,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),56.8,1074.65,No
0841-Nulxi,Male,0,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,35.55,35.55,Yes
3522-Cdkhf,Female,0,Yes,No,32,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.5,2324.7,No
1430-Sfqsa,Male,0,No,No,29,No,No Phone Service,Dsl,Yes,No,No,Yes,No,No,One Year,No,Mailed Check,35.6,1072.6,No
0411-Ezjze,Female,0,No,No,3,Yes,Yes,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,60.25,170.5,No
7851-Wzeky,Female,0,No,No,2,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.15,196.9,Yes
8844-Tonud,Male,0,Yes,Yes,13,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,96.65,1162.85,Yes
8807-Arqet,Female,0,No,No,41,No,No Phone Service,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,40.35,1677.85,No
8992-Ceuen,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,18.85,18.85,No
