age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,Blue-Collar,Married,Primary,No,1,Yes,Yes,Telephone,22,1900-07-01,80,2,-1,0,Unknown,No
43,Blue-Collar,Married,Primary,No,-98,Yes,Yes,Cellular,12,1900-05-01,112,2,330,3,Other,No
49,Technician,Married,Secondary,No,4667,Yes,No,Unknown,19,1900-05-01,130,2,-1,0,Unknown,No
54,Unemployed,Married,Primary,No,541,Yes,No,Cellular,3,1900-02-01,237,3,-1,0,Unknown,No
31,Unemployed,Married,Tertiary,No,7744,No,No,Cellular,26,1900-08-01,377,8,-1,0,Unknown,No
54,Unknown,Married,Unknown,No,895,No,No,Cellular,7,1900-10-01,335,1,-1,0,Unknown,Yes
36,Unemployed,Married,Secondary,No,-129,Yes,No,Cellular,29,1900-07-01,121,3,-1,0,Unknown,No
30,Admin.,Married,Secondary,No,0,No,No,Cellular,15,1900-07-01,127,5,-1,0,Unknown,No
27,Technician,Single,Secondary,No,158,No,No,Unknown,1,1900-07-01,650,2,-1,0,Unknown,Yes
30,Admin.,Married,Secondary,No,122,Yes,No,Unknown,16,1900-05-01,107,1,-1,0,Unknown,No
30,Blue-Collar,Married,Secondary,No,673,Yes,No,Unknown,20,1900-05-01,610,2,-1,0,Unknown,No
35,Technician,Divorced,Secondary,No,0,No,No,Cellular,25,1900-08-01,124,4,-1,0,Unknown,No
33,Services,Divorced,Secondary,No,411,Yes,No,Unknown,8,1900-05-01,216,1,-1,0,Unknown,No
43,Blue-Collar,Divorced,Primary,No,-97,Yes,Yes,Cellular,31,1900-07-01,747,4,-1,0,Unknown,No
41,Blue-Collar,Married,Secondary,No,-217,Yes,No,Cellular,11,1900-05-01,313,1,349,3,Other,No
41,Management,Divorced,Tertiary,No,5037,No,No,Cellular,23,1900-04-01,252,9,185,5,Other,Yes
46,Admin.,Divorced,Secondary,No,2232,No,No,Cellular,13,1900-02-01,121,1,-1,0,Unknown,Yes
54,Blue-Collar,Married,Secondary,No,-932,Yes,No,Unknown,7,1900-05-01,799,1,-1,0,Unknown,No
32,Management,Married,Tertiary,No,913,Yes,No,Cellular,23,1900-06-01,883,1,674,4,Failure,No
30,Technician,Single,Tertiary,No,236,Yes,No,Unknown,16,1900-05-01,197,1,-1,0,Unknown,No
40,Entrepreneur,Married,Primary,No,0,Yes,No,Cellular,11,1900-07-01,271,2,-1,0,Unknown,No
30,Blue-Collar,Married,Primary,No,2581,No,No,Unknown,12,1900-05-01,221,2,-1,0,Unknown,No
27,Admin.,Married,Secondary,No,639,No,Yes,Cellular,14,1900-07-01,243,3,-1,0,Unknown,No
41,Blue-Collar,Married,Primary,No,849,Yes,No,Unknown,15,1900-05-01,72,1,-1,0,Unknown,No
54,Services,Married,Secondary,No,386,Yes,No,Cellular,2,1900-08-01,155,2,-1,0,Unknown,No
32,Management,Single,Tertiary,No,1218,Yes,No,Telephone,28,1900-01-01,70,2,-1,0,Unknown,No
31,Management,Married,Tertiary,No,2603,Yes,No,Cellular,11,1900-02-01,280,4,-1,0,Unknown,Yes
42,Blue-Collar,Married,Secondary,No,-921,Yes,No,Unknown,26,1900-05-01,115,2,-1,0,Unknown,No
48,Admin.,Married,Primary,No,607,No,No,Unknown,20,1900-06-01,29,2,-1,0,Unknown,No
34,Blue-Collar,Married,Primary,No,79,Yes,No,Cellular,14,1900-05-01,406,2,-1,0,Unknown,No
55,Technician,Divorced,Secondary,No,61,Yes,Yes,Cellular,25,1900-08-01,113,3,-1,0,Unknown,No
49,Technician,Married,Secondary,No,1091,No,No,Telephone,30,1900-07-01,47,2,-1,0,Unknown,No
46,Management,Divorced,Tertiary,No,743,No,No,Unknown,5,1900-06-01,36,2,-1,0,Unknown,No
47,Entrepreneur,Married,Unknown,No,209,Yes,No,Unknown,6,1900-05-01,135,2,-1,0,Unknown,No
24,Management,Single,Tertiary,No,172,No,No,Cellular,3,1900-07-01,67,2,-1,0,Unknown,No
58,Entrepreneur,Married,Secondary,No,2,No,No,Unknown,16,1900-06-01,684,1,-1,0,Unknown,No
32,Management,Single,Tertiary,No,41,No,No,Cellular,21,1900-08-01,686,5,-1,0,Unknown,Yes
25,Student,Single,Secondary,No,1116,Yes,No,Cellular,2,1900-03-01,170,3,-1,0,Unknown,No
49,Blue-Collar,Married,Secondary,No,-55,No,No,Unknown,17,1900-06-01,150,3,-1,0,Unknown,No
59,Retired,Divorced,Secondary,No,5845,No,No,Cellular,14,1900-05-01,1060,2,-1,0,Unknown,Yes
30,Management,Single,Tertiary,No,329,Yes,No,Unknown,6,1900-06-01,122,16,-1,0,Unknown,No
46,Blue-Collar,Married,Secondary,No,494,Yes,No,Unknown,26,1900-05-01,724,1,-1,0,Unknown,No
42,Management,Married,Unknown,No,1519,No,No,Cellular,19,1900-10-01,230,1,92,1,Success,Yes
37,Entrepreneur,Married,Tertiary,No,2685,No,No,Unknown,20,1900-06-01,187,2,-1,0,Unknown,No
44,Blue-Collar,Married,Primary,No,-14,Yes,Yes,Unknown,19,1900-05-01,179,4,-1,0,Unknown,No
49,Services,Married,Secondary,No,5673,No,Yes,Cellular,4,1900-08-01,357,3,-1,0,Unknown,No
41,Blue-Collar,Married,Secondary,No,1459,No,No,Unknown,5,1900-06-01,82,1,-1,0,Unknown,No
48,Technician,Married,Tertiary,No,0,No,No,Telephone,26,1900-08-01,176,15,-1,0,Unknown,No
31,Management,Married,Secondary,No,625,Yes,No,Cellular,7,1900-04-01,424,1,138,1,Failure,No
37,Student,Married,Unknown,No,0,No,No,Unknown,18,1900-06-01,115,1,-1,0,Unknown,No
51,Services,Married,Secondary,No,867,Yes,No,Cellular,3,1900-02-01,177,2,211,3,Failure,No
80,Retired,Married,Secondary,No,8304,No,No,Telephone,9,1900-06-01,712,1,64,12,Failure,Yes
32,Management,Single,Tertiary,No,151,Yes,No,Unknown,6,1900-05-01,118,1,-1,0,Unknown,No
48,Services,Married,Primary,Yes,-583,Yes,No,Unknown,2,1900-06-01,25,7,-1,0,Unknown,No
49,Blue-Collar,Married,Tertiary,No,1784,No,No,Unknown,12,1900-06-01,753,1,-1,0,Unknown,No
30,Management,Married,Tertiary,No,3134,Yes,No,Cellular,17,1900-07-01,124,1,-1,0,Unknown,No
27,Self-Employed,Single,Secondary,No,49,Yes,No,Cellular,30,1900-01-01,208,2,-1,0,Unknown,No
34,Technician,Married,Secondary,No,-346,No,No,Cellular,13,1900-08-01,136,4,-1,0,Unknown,No
49,Management,Married,Secondary,No,1623,Yes,No,Cellular,19,1900-11-01,1081,2,-1,0,Unknown,Yes
48,Management,Married,Tertiary,No,60,No,No,Telephone,7,1900-05-01,376,2,339,7,Failure,No
40,Services,Married,Secondary,No,17,No,No,Cellular,4,1900-06-01,78,1,-1,0,Unknown,No
38,Blue-Collar,Married,Secondary,No,2008,Yes,No,Cellular,18,1900-11-01,354,1,-1,0,Unknown,No
46,Blue-Collar,Married,Primary,No,91,Yes,No,Cellular,6,1900-05-01,29,1,356,2,Failure,No
41,Entrepreneur,Married,Tertiary,No,171,Yes,No,Cellular,19,1900-11-01,209,1,191,4,Failure,No
28,Management,Single,Tertiary,No,1027,Yes,No,Cellular,14,1900-05-01,433,1,-1,0,Unknown,No
51,Services,Married,Unknown,No,5801,Yes,No,Unknown,29,1900-05-01,147,2,-1,0,Unknown,No
33,Blue-Collar,Divorced,Primary,No,142,Yes,No,Telephone,11,1900-05-01,41,2,300,5,Failure,No
26,Management,Single,Tertiary,No,205,No,No,Unknown,26,1900-05-01,111,1,-1,0,Unknown,No
34,Admin.,Single,Secondary,No,852,No,No,Cellular,14,1900-04-01,108,2,-1,0,Unknown,No
27,Blue-Collar,Married,Secondary,Yes,-584,Yes,No,Cellular,7,1900-05-01,411,2,-1,0,Unknown,No
42,Self-Employed,Married,Secondary,No,97,No,No,Cellular,10,1900-07-01,108,2,-1,0,Unknown,No
45,Admin.,Married,Secondary,No,204,Yes,No,Cellular,3,1900-06-01,224,2,-1,0,Unknown,Yes
31,Technician,Single,Secondary,No,628,Yes,No,Unknown,12,1900-05-01,1083,2,-1,0,Unknown,No
32,Management,Single,Tertiary,No,311,No,No,Unknown,12,1900-05-01,757,2,-1,0,Unknown,Yes
39,Blue-Collar,Married,Primary,No,1564,No,No,Unknown,17,1900-06-01,57,1,-1,0,Unknown,No
26,Blue-Collar,Single,Secondary,No,856,Yes,Yes,Cellular,30,1900-07-01,95,5,-1,0,Unknown,No
40,Management,Single,Tertiary,No,1509,No,No,Cellular,15,1900-03-01,144,2,124,1,Failure,No
52,Services,Married,Secondary,No,-888,No,No,Cellular,16,1900-07-01,135,1,-1,0,Unknown,No
40,Technician,Single,Tertiary,No,226,No,No,Cellular,15,1900-01-01,176,2,-1,0,Unknown,No
48,Technician,Married,Secondary,No,127,No,Yes,Cellular,7,1900-08-01,524,5,-1,0,Unknown,No
31,Services,Married,Secondary,No,413,Yes,No,Unknown,13,1900-05-01,65,1,-1,0,Unknown,No
27,Admin.,Married,Secondary,No,710,Yes,Yes,Cellular,6,1900-05-01,653,1,334,2,Success,Yes
47,Technician,Married,Secondary,No,1233,Yes,No,Unknown,11,1900-09-01,91,1,100,2,Other,Yes
28,Management,Single,Secondary,No,171,No,No,Cellular,10,1900-03-01,93,1,-1,0,Unknown,Yes
40,Management,Divorced,Tertiary,No,69,Yes,No,Cellular,6,1900-05-01,503,2,280,2,Failure,No
34,Admin.,Married,Secondary,No,1499,Yes,No,Cellular,13,1900-04-01,186,1,327,2,Failure,No
29,Self-Employed,Married,Tertiary,No,751,Yes,No,Unknown,23,1900-05-01,121,2,-1,0,Unknown,No
36,Management,Married,Tertiary,No,61,No,Yes,Cellular,19,1900-08-01,452,2,-1,0,Unknown,No
83,Retired,Married,Primary,No,425,No,No,Telephone,22,1900-06-01,883,1,140,1,Failure,Yes
55,Services,Divorced,Primary,No,2923,Yes,No,Unknown,15,1900-05-01,104,2,-1,0,Unknown,No
43,Management,Divorced,Tertiary,No,99,No,No,Cellular,29,1900-01-01,24,3,-1,0,Unknown,No
23,Student,Single,Secondary,No,1021,No,No,Telephone,19,1900-06-01,79,9,-1,0,Unknown,No
44,Technician,Married,Tertiary,No,1146,No,No,Cellular,4,1900-07-01,178,2,-1,0,Unknown,No
58,Blue-Collar,Married,Primary,No,781,Yes,No,Cellular,15,1900-05-01,74,2,-1,0,Unknown,No
29,Admin.,Single,Secondary,No,1448,No,No,Cellular,10,1900-03-01,217,1,184,7,Other,No
30,Management,Single,Tertiary,No,604,No,Yes,Cellular,2,1900-02-01,475,1,-1,0,Unknown,No
29,Admin.,Single,Secondary,No,-194,Yes,No,Cellular,7,1900-05-01,127,1,-1,0,Unknown,No
41,Technician,Married,Secondary,No,0,No,No,Cellular,11,1900-03-01,101,1,-1,0,Unknown,No
35,Housemaid,Married,Primary,No,0,Yes,No,Cellular,14,1900-07-01,340,3,-1,0,Unknown,No
31,Technician,Single,Secondary,No,1014,Yes,No,Cellular,23,1900-07-01,158,4,-1,0,Unknown,No
27,Admin.,Single,Tertiary,No,73,No,No,Cellular,29,1900-01-01,242,1,-1,0,Unknown,No
47,Services,Married,Secondary,No,2597,Yes,No,Unknown,16,1900-05-01,323,1,-1,0,Unknown,No
53,Self-Employed,Married,Tertiary,No,2627,Yes,Yes,Unknown,16,1900-06-01,18,30,-1,0,Unknown,No
34,Management,Married,Tertiary,No,1906,Yes,No,Cellular,14,1900-07-01,68,3,-1,0,Unknown,No
34,Blue-Collar,Married,Primary,No,-319,Yes,Yes,Cellular,9,1900-07-01,134,4,-1,0,Unknown,No
36,Management,Married,Tertiary,No,-296,Yes,No,Cellular,14,1900-05-01,113,3,-1,0,Unknown,No
40,Technician,Married,Secondary,No,169,Yes,No,Cellular,18,1900-08-01,43,4,-1,0,Unknown,No
37,Self-Employed,Single,Tertiary,No,556,No,No,Unknown,17,1900-06-01,200,2,-1,0,Unknown,No
65,Retired,Divorced,Unknown,No,300,No,No,Cellular,2,1900-08-01,245,2,-1,0,Unknown,No
53,Technician,Divorced,Secondary,No,751,Yes,No,Unknown,16,1900-05-01,343,4,-1,0,Unknown,No
28,Technician,Single,Secondary,No,126,No,No,Cellular,3,1900-03-01,229,1,-1,0,Unknown,No
33,Technician,Divorced,Tertiary,No,-386,Yes,No,Unknown,23,1900-05-01,530,1,-1,0,Unknown,No
56,Blue-Collar,Married,Primary,No,379,No,No,Cellular,13,1900-08-01,58,5,-1,0,Unknown,No
45,Self-Employed,Married,Secondary,No,706,No,No,Cellular,30,1900-04-01,78,2,176,1,Success,No
39,Technician,Married,Secondary,No,9121,No,No,Unknown,5,1900-06-01,147,1,-1,0,Unknown,No
28,Management,Single,Tertiary,No,1466,Yes,No,Cellular,25,1900-07-01,40,1,-1,0,Unknown,No
36,Blue-Collar,Married,Primary,No,0,Yes,No,Cellular,18,1900-11-01,618,2,-1,0,Unknown,No
41,Blue-Collar,Married,Primary,No,951,Yes,No,Cellular,20,1900-04-01,23,4,-1,0,Unknown,No
46,Admin.,Married,Secondary,No,368,No,No,Cellular,20,1900-08-01,293,1,90,4,Other,Yes
41,Blue-Collar,Married,Secondary,No,121,Yes,No,Cellular,13,1900-05-01,16,6,176,5,Other,No
59,Services,Married,Secondary,No,204,No,No,Cellular,23,1900-07-01,286,2,-1,0,Unknown,No
24,Admin.,Married,Secondary,No,299,Yes,No,Cellular,6,1900-05-01,209,1,321,1,Failure,No
34,Management,Married,Tertiary,No,4170,Yes,No,Unknown,21,1900-05-01,935,1,-1,0,Unknown,No
40,Blue-Collar,Married,Primary,No,-335,Yes,No,Unknown,27,1900-05-01,260,1,-1,0,Unknown,No
42,Admin.,Married,Secondary,No,3165,Yes,No,Unknown,16,1900-06-01,298,4,-1,0,Unknown,No
50,Services,Married,Secondary,No,254,Yes,No,Cellular,15,1900-04-01,397,2,337,1,Failure,No
25,Management,Single,Tertiary,No,553,Yes,No,Cellular,17,1900-09-01,113,4,479,1,Failure,No
51,Services,Divorced,Secondary,No,518,Yes,No,Telephone,17,1900-11-01,76,1,-1,0,Unknown,No
50,Management,Married,Tertiary,No,85,No,Yes,Cellular,1,1900-06-01,141,1,-1,0,Unknown,No
37,Blue-Collar,Married,Unknown,No,603,Yes,No,Unknown,23,1900-05-01,773,2,-1,0,Unknown,No
21,Services,Single,Secondary,No,361,No,No,Telephone,5,1900-06-01,329,1,95,1,Other,No
52,Blue-Collar,Married,Secondary,No,-98,Yes,No,Unknown,7,1900-05-01,423,1,-1,0,Unknown,No
55,Retired,Married,Primary,No,4424,No,No,Cellular,5,1900-08-01,67,4,-1,0,Unknown,No
26,Technician,Single,Secondary,No,2610,Yes,Yes,Unknown,2,1900-06-01,626,1,-1,0,Unknown,No
38,Technician,Married,Tertiary,No,3234,No,No,Cellular,18,1900-11-01,578,2,-1,0,Unknown,Yes
32,Blue-Collar,Married,Secondary,No,687,Yes,No,Unknown,9,1900-05-01,61,1,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,631,Yes,No,Unknown,23,1900-05-01,248,4,-1,0,Unknown,No
34,Technician,Single,Secondary,No,341,No,Yes,Cellular,29,1900-01-01,136,1,262,3,Failure,No
33,Technician,Single,Tertiary,No,316,No,No,Cellular,21,1900-08-01,126,3,-1,0,Unknown,No
35,Technician,Married,Secondary,No,2,No,No,Telephone,28,1900-01-01,653,3,-1,0,Unknown,No
44,Management,Married,Unknown,No,415,Yes,No,Telephone,14,1900-05-01,7,7,-1,0,Unknown,No
48,Management,Divorced,Tertiary,No,507,Yes,No,Cellular,9,1900-04-01,528,1,-1,0,Unknown,No
29,Blue-Collar,Married,Secondary,No,912,Yes,No,Cellular,13,1900-05-01,785,1,-1,0,Unknown,No
50,Management,Married,Tertiary,No,0,No,No,Cellular,9,1900-07-01,243,5,-1,0,Unknown,No
37,Blue-Collar,Married,Primary,No,37,Yes,No,Cellular,13,1900-05-01,24,2,362,1,Other,No
44,Admin.,Single,Secondary,No,2524,No,No,Unknown,19,1900-06-01,82,1,-1,0,Unknown,No
36,Unemployed,Single,Tertiary,No,9019,Yes,No,Unknown,11,1900-06-01,952,3,-1,0,Unknown,No
49,Blue-Collar,Divorced,Unknown,No,39,Yes,No,Cellular,13,1900-05-01,27,5,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,0,Yes,No,Unknown,5,1900-05-01,143,1,-1,0,Unknown,No
49,Technician,Divorced,Secondary,No,265,Yes,No,Unknown,12,1900-05-01,274,6,-1,0,Unknown,No
35,Blue-Collar,Single,Secondary,No,0,Yes,No,Cellular,16,1900-04-01,1174,1,345,4,Other,Yes
57,Admin.,Divorced,Unknown,No,4012,No,No,Cellular,20,1900-11-01,915,1,-1,0,Unknown,No
42,Blue-Collar,Married,Primary,No,1520,Yes,No,Cellular,5,1900-02-01,115,1,-1,0,Unknown,No
36,Blue-Collar,Divorced,Secondary,No,-140,Yes,No,Unknown,26,1900-05-01,222,2,-1,0,Unknown,No
75,Retired,Divorced,Primary,No,852,No,No,Cellular,15,1900-03-01,341,1,-1,0,Unknown,No
38,Blue-Collar,Single,Secondary,No,578,Yes,No,Unknown,21,1900-05-01,112,2,-1,0,Unknown,No
40,Blue-Collar,Married,Primary,Yes,0,Yes,No,Unknown,6,1900-05-01,64,2,-1,0,Unknown,No
38,Services,Single,Secondary,No,2253,Yes,No,Cellular,13,1900-05-01,937,3,-1,0,Unknown,Yes
34,Management,Single,Tertiary,No,1171,Yes,No,Cellular,10,1900-07-01,129,1,-1,0,Unknown,No
29,Technician,Single,Tertiary,No,452,Yes,No,Cellular,11,1900-05-01,59,1,-1,0,Unknown,No
28,Admin.,Married,Secondary,No,-97,Yes,No,Cellular,29,1900-01-01,79,1,225,2,Success,No
79,Retired,Married,Secondary,No,4738,No,No,Telephone,9,1900-07-01,151,5,-1,0,Unknown,No
51,Admin.,Divorced,Secondary,No,467,Yes,No,Unknown,19,1900-05-01,83,1,-1,0,Unknown,No
32,Student,Single,Tertiary,No,0,No,No,Cellular,6,1900-08-01,101,5,3,6,Other,No
36,Management,Married,Tertiary,No,495,No,No,Cellular,5,1900-08-01,157,3,97,2,Success,Yes
38,Entrepreneur,Married,Secondary,No,157,No,Yes,Cellular,15,1900-05-01,57,11,366,1,Other,No
49,Self-Employed,Married,Secondary,No,358,Yes,Yes,Unknown,13,1900-05-01,176,3,-1,0,Unknown,No
42,Services,Married,Secondary,No,292,Yes,No,Cellular,11,1900-05-01,222,3,-1,0,Unknown,No
43,Blue-Collar,Married,Primary,No,7343,Yes,No,Unknown,2,1900-06-01,217,4,-1,0,Unknown,No
34,Blue-Collar,Married,Secondary,No,-563,Yes,No,Unknown,26,1900-05-01,252,1,-1,0,Unknown,No
59,Retired,Single,Secondary,No,351,Yes,No,Unknown,27,1900-05-01,1063,5,-1,0,Unknown,Yes
35,Unknown,Married,Primary,No,365,No,No,Cellular,29,1900-08-01,41,2,-1,0,Unknown,No
33,Blue-Collar,Single,Secondary,No,13494,Yes,No,Unknown,20,1900-06-01,27,25,-1,0,Unknown,No
34,Admin.,Single,Secondary,No,846,Yes,No,Cellular,17,1900-04-01,758,2,-1,0,Unknown,No
64,Retired,Married,Secondary,No,1574,No,No,Telephone,29,1900-07-01,301,3,-1,0,Unknown,Yes
34,Entrepreneur,Married,Tertiary,No,-28,Yes,No,Cellular,16,1900-07-01,574,1,-1,0,Unknown,No
77,Retired,Married,Tertiary,No,0,No,No,Cellular,16,1900-10-01,847,1,60,1,Success,Yes
57,Retired,Married,Primary,No,2927,No,Yes,Telephone,30,1900-07-01,78,5,-1,0,Unknown,No
30,Blue-Collar,Married,Secondary,No,501,Yes,Yes,Unknown,27,1900-05-01,514,1,-1,0,Unknown,No
56,Housemaid,Divorced,Primary,Yes,1238,No,No,Unknown,5,1900-06-01,1558,1,-1,0,Unknown,Yes
49,Unknown,Married,Unknown,No,301,No,No,Cellular,14,1900-08-01,789,2,-1,0,Unknown,No
73,Retired,Married,Primary,No,1388,No,No,Cellular,20,1900-07-01,146,3,190,3,Success,No
39,Technician,Single,Secondary,No,102,Yes,No,Cellular,14,1900-08-01,272,2,-1,0,Unknown,No
57,Technician,Divorced,Primary,No,13,Yes,No,Cellular,8,1900-05-01,323,2,368,2,Failure,No
32,Self-Employed,Married,Secondary,No,413,Yes,No,Cellular,11,1900-07-01,712,2,-1,0,Unknown,No
32,Technician,Single,Tertiary,No,4665,Yes,No,Unknown,21,1900-05-01,860,2,-1,0,Unknown,Yes
45,Admin.,Married,Secondary,No,638,Yes,No,Cellular,20,1900-08-01,75,9,-1,0,Unknown,No
32,Blue-Collar,Married,Secondary,No,101,Yes,No,Unknown,19,1900-05-01,191,4,-1,0,Unknown,No
31,Management,Married,Tertiary,No,1224,Yes,Yes,Cellular,24,1900-07-01,1441,2,-1,0,Unknown,Yes
49,Self-Employed,Married,Secondary,No,1103,No,No,Cellular,12,1900-08-01,428,2,-1,0,Unknown,No
29,Services,Married,Secondary,No,3748,No,No,Cellular,28,1900-05-01,322,3,-1,0,Unknown,No
55,Technician,Married,Secondary,No,955,Yes,No,Cellular,29,1900-01-01,104,1,-1,0,Unknown,No
30,Admin.,Married,Secondary,No,518,Yes,No,Cellular,8,1900-05-01,127,1,-1,0,Unknown,No
45,Services,Single,Primary,No,1893,Yes,No,Unknown,3,1900-06-01,1259,6,-1,0,Unknown,Yes
39,Technician,Married,Tertiary,No,14,No,No,Cellular,28,1900-01-01,114,2,-1,0,Unknown,No
36,Admin.,Married,Secondary,No,-423,Yes,Yes,Unknown,13,1900-05-01,106,1,-1,0,Unknown,No
33,Management,Married,Tertiary,No,3696,No,No,Cellular,19,1900-11-01,305,1,182,3,Failure,No
36,Management,Married,Tertiary,No,2987,Yes,No,Cellular,12,1900-08-01,307,1,-1,0,Unknown,Yes
31,Technician,Single,Secondary,No,433,No,No,Cellular,11,1900-08-01,1504,2,-1,0,Unknown,No
36,Technician,Married,Unknown,No,756,No,No,Cellular,11,1900-07-01,396,3,-1,0,Unknown,No
38,Technician,Single,Tertiary,No,0,Yes,No,Cellular,1,1900-06-01,71,1,-1,0,Unknown,No
33,Unknown,Married,Secondary,No,2727,No,No,Cellular,6,1900-08-01,205,3,-1,0,Unknown,No
40,Technician,Married,Secondary,No,93,Yes,No,Unknown,13,1900-05-01,134,2,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,1766,No,Yes,Cellular,5,1900-06-01,166,2,-1,0,Unknown,Yes
39,Services,Married,Secondary,No,124,Yes,No,Cellular,31,1900-07-01,81,5,-1,0,Unknown,No
33,Admin.,Married,Tertiary,No,69,No,Yes,Cellular,4,1900-05-01,77,2,-1,0,Unknown,No
53,Services,Divorced,Secondary,No,0,No,No,Cellular,12,1900-03-01,80,2,-1,0,Unknown,Yes
38,Management,Married,Tertiary,No,0,Yes,No,Cellular,13,1900-05-01,537,5,303,2,Failure,No
59,Technician,Married,Secondary,No,259,No,No,Cellular,15,1900-06-01,415,1,89,1,Success,Yes
55,Blue-Collar,Married,Primary,No,4103,No,No,Cellular,19,1900-11-01,291,1,-1,0,Unknown,No
38,Technician,Single,Tertiary,No,744,Yes,No,Cellular,14,1900-05-01,283,1,288,12,Other,No
48,Services,Married,Secondary,No,116,Yes,No,Telephone,20,1900-04-01,70,4,-1,0,Unknown,No
53,Blue-Collar,Married,Secondary,No,70,Yes,No,Unknown,5,1900-05-01,611,2,-1,0,Unknown,No
44,Admin.,Divorced,Secondary,No,432,No,No,Cellular,9,1900-02-01,132,3,-1,0,Unknown,No
57,Management,Married,Tertiary,No,1172,No,No,Unknown,18,1900-06-01,26,1,-1,0,Unknown,No
29,Blue-Collar,Single,Secondary,No,9,Yes,No,Cellular,11,1900-05-01,262,3,-1,0,Unknown,No
31,Services,Married,Secondary,No,428,Yes,No,Unknown,21,1900-05-01,272,1,-1,0,Unknown,No
35,Technician,Single,Tertiary,No,7546,Yes,No,Cellular,28,1900-12-01,137,1,122,3,Failure,No
31,Blue-Collar,Married,Primary,No,620,No,No,Cellular,30,1900-03-01,95,1,-1,0,Unknown,No
35,Self-Employed,Married,Tertiary,No,8647,No,No,Cellular,19,1900-11-01,140,2,-1,0,Unknown,No
40,Management,Single,Secondary,No,192,Yes,No,Unknown,16,1900-05-01,71,11,-1,0,Unknown,No
39,Blue-Collar,Married,Secondary,No,0,Yes,No,Cellular,7,1900-05-01,502,1,7,2,Failure,No
43,Technician,Single,Tertiary,No,27733,Yes,No,Unknown,3,1900-06-01,164,7,-1,0,Unknown,No
44,Entrepreneur,Married,Primary,No,276,Yes,Yes,Unknown,15,1900-05-01,219,1,-1,0,Unknown,No
29,Technician,Single,Secondary,No,113,No,No,Cellular,12,1900-02-01,328,2,183,4,Success,Yes
40,Technician,Married,Secondary,No,782,Yes,No,Unknown,14,1900-05-01,224,2,-1,0,Unknown,No
33,Entrepreneur,Married,Primary,No,82,Yes,No,Cellular,18,1900-11-01,63,2,-1,0,Unknown,No
46,Management,Married,Tertiary,No,1008,No,No,Cellular,29,1900-08-01,24,13,-1,0,Unknown,No
27,Unknown,Single,Tertiary,No,6421,No,No,Telephone,28,1900-01-01,147,4,-1,0,Unknown,No
26,Admin.,Single,Secondary,No,443,No,No,Cellular,30,1900-07-01,84,3,-1,0,Unknown,No
41,Technician,Married,Secondary,No,351,Yes,No,Cellular,9,1900-07-01,175,1,-1,0,Unknown,No
34,Technician,Married,Tertiary,No,5060,Yes,No,Cellular,21,1900-08-01,12,21,-1,0,Unknown,No
39,Technician,Single,Tertiary,No,-41,No,Yes,Cellular,25,1900-08-01,40,15,-1,0,Unknown,No
27,Services,Single,Secondary,No,-124,No,No,Cellular,18,1900-07-01,217,1,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,79,Yes,Yes,Cellular,23,1900-07-01,235,11,-1,0,Unknown,No
44,Unemployed,Single,Secondary,No,3945,No,No,Cellular,28,1900-01-01,255,1,-1,0,Unknown,No
55,Retired,Married,Tertiary,No,197,No,Yes,Cellular,8,1900-07-01,256,1,-1,0,Unknown,No
51,Blue-Collar,Divorced,Primary,No,837,No,No,Telephone,30,1900-07-01,41,2,-1,0,Unknown,No
50,Management,Married,Tertiary,No,-94,No,Yes,Unknown,25,1900-06-01,75,1,-1,0,Unknown,No
30,Services,Married,Secondary,No,1743,Yes,No,Cellular,5,1900-02-01,192,4,-1,0,Unknown,No
46,Technician,Married,Secondary,No,57,No,No,Unknown,28,1900-05-01,796,1,-1,0,Unknown,Yes
49,Admin.,Married,Secondary,No,635,No,No,Cellular,25,1900-08-01,220,3,-1,0,Unknown,No
56,Retired,Married,Secondary,No,-113,Yes,Yes,Cellular,12,1900-08-01,614,2,-1,0,Unknown,No
47,Admin.,Divorced,Secondary,No,225,No,No,Cellular,28,1900-08-01,1126,4,-1,0,Unknown,Yes
30,Admin.,Married,Secondary,No,124,No,No,Telephone,16,1900-06-01,161,2,-1,0,Unknown,No
36,Entrepreneur,Single,Secondary,No,475,No,No,Cellular,25,1900-07-01,141,3,-1,0,Unknown,No
40,Management,Married,Tertiary,No,-7,No,Yes,Telephone,25,1900-07-01,697,1,-1,0,Unknown,No
37,Technician,Single,Secondary,Yes,375,No,No,Unknown,9,1900-06-01,223,2,-1,0,Unknown,No
42,Admin.,Divorced,Secondary,No,936,No,No,Cellular,30,1900-01-01,931,1,-1,0,Unknown,Yes
45,Technician,Married,Secondary,No,1415,Yes,No,Cellular,17,1900-11-01,483,1,116,1,Failure,No
34,Unemployed,Single,Secondary,No,0,No,No,Cellular,17,1900-11-01,63,2,-1,0,Unknown,No
27,Admin.,Single,Secondary,No,3638,No,No,Cellular,11,1900-07-01,271,5,-1,0,Unknown,No
30,Blue-Collar,Married,Secondary,No,-99,Yes,No,Cellular,15,1900-05-01,144,5,-1,0,Unknown,No
