Date,Time,StoreID,Location,Product,Quantity,UnitPrice,PaymentType,TransactionID,Cashier,StoreManager,TimeOfDay,DayOfWeek,TotalPrice
2025-02-06,13:54,S6,Store D,Laptop,2,346.3,,Tx301216,C1,Olivia,Afternoon,Thursday,692.6
2023-06-22,21:36,S7,Store C,Phone,10,262.02,,Tx301217,C1,Mia,Evening,Thursday,2620.2
2025-04-20,19:42,S1,Store C,Monitor,9,311.86,,Tx301218,C5,Mia,Evening,Sunday,2806.74
2025-06-27,13:54,S6,Store C,Printer,4,85.86,,Tx301219,C4,Noah,Afternoon,Friday,343.44
2024-12-28,19:09,S5,Store B,Laptop,2,355.75,,Tx301220,C1,Mia,Evening,Saturday,711.5
2025-04-04,19:50,S5,Store B,Monitor,6,76.48,,Tx301221,C5,Liam,Evening,Friday,458.88
2023-07-17,14:18,S8,Store B,Printer,10,117.78,,Tx301222,C2,Olivia,Afternoon,Monday,1177.8
2025-03-14,9:31,S1,Store B,Printer,6,274.1,,Tx301223,C2,Mia,Morning,Friday,1644.6
2023-12-31,20:16,S6,Store B,Phone,3,138.16,,Tx301224,C5,Noah,Evening,Sunday,414.48
2023-12-15,19:01,S2,Store C,Phone,7,168.85,,Tx301225,C5,Mia,Evening,Friday,1181.95
2025-06-23,13:11,S2,Store C,Tablet,6,226.46,,Tx301226,C4,Mia,Afternoon,Monday,1358.76
2023-09-21,15:38,S9,Store D,Laptop,2,44.04,,Tx301227,C3,Olivia,Afternoon,Thursday,88.08
2023-01-10,9:37,S9,Store D,Laptop,10,132.39,,Tx301228,C2,Noah,Morning,Tuesday,1323.9
2023-10-15,16:45,S5,Store D,Laptop,10,82.02,,Tx301229,C4,Olivia,Afternoon,Sunday,820.1999999999999
2025-01-23,21:23,S8,Store B,Tablet,1,252.48,,Tx301230,C4,Liam,Evening,Thursday,252.48
2023-01-07,21:21,S5,Store B,Printer,4,311.86,,Tx301231,C4,Noah,Evening,Saturday,1247.44
2024-06-28,17:16,S2,Store A,Laptop,7,125.94,,Tx301232,C4,Olivia,Evening,Friday,881.5799999999999
2023-01-21,17:28,S6,Store A,Tablet,9,137.04,,Tx301233,C1,Noah,Evening,Saturday,1233.36
2023-08-26,13:20,S3,Store C,Monitor,2,219.9,,Tx301234,C1,Noah,Afternoon,Saturday,439.8
2023-03-22,15:54,S9,Store C,Monitor,7,125.84,,Tx301235,C2,Mia,Afternoon,Wednesday,880.88
2023-04-22,21:51,S6,Store B,Monitor,8,351.63,,Tx301236,C1,Noah,Evening,Saturday,2813.04
2025-06-17,19:46,S10,Store B,Chair,2,103.88,,Tx301237,C3,Liam,Evening,Tuesday,207.76
2024-04-19,12:38,S9,Store A,Monitor,2,291.48,,Tx301238,C3,Olivia,Afternoon,Friday,582.96
2023-03-15,14:41,S6,Store D,Desk,6,9.48,,Tx301239,C2,Noah,Afternoon,Wednesday,56.88
2025-01-08,17:58,S5,Store A,Desk,9,255.96,,Tx301240,C2,Mia,Evening,Wednesday,2303.64
2024-01-09,18:20,S7,Store D,Printer,9,370.31,,Tx301241,C5,Noah,Evening,Tuesday,3332.79
2024-06-18,14:44,S4,Store C,Monitor,7,97.86,,Tx301242,C4,Noah,Afternoon,Tuesday,685.02
2024-01-03,20:16,S3,Store D,Laptop,9,247.25,,Tx301243,C1,Olivia,Evening,Wednesday,2225.25
2024-04-06,18:50,S9,Store B,Printer,2,215.61,,Tx301244,C4,Mia,Evening,Saturday,431.22
2023-03-24,17:55,S5,Store D,Chair,5,64.05,,Tx301245,C1,Liam,Evening,Friday,320.25
2025-06-13,20:46,S8,Store B,Monitor,9,25.13,,Tx301246,C3,Noah,Evening,Friday,226.17
2024-02-17,10:33,S5,Store A,Laptop,3,62.74,,Tx301247,C3,Mia,Morning,Saturday,188.22
2023-04-28,15:19,S10,Store C,Tablet,7,152.62,,Tx301248,C1,Mia,Afternoon,Friday,1068.34
2023-09-03,9:10,S3,Store B,Desk,4,96.21,,Tx301249,C5,Mia,Morning,Sunday,384.84
2023-10-17,12:14,S7,Store C,Printer,6,34.02,,Tx301250,C5,Liam,Afternoon,Tuesday,204.12
2023-06-29,11:05,S1,Store B,Monitor,3,372.33,,Tx301251,C3,Liam,Morning,Thursday,1116.99
2023-04-19,11:27,S3,Store D,Monitor,7,291.13,,Tx301252,C4,Olivia,Morning,Wednesday,2037.91
2024-04-16,16:09,S1,Store A,Laptop,6,370.61,,Tx301253,C4,Liam,Afternoon,Tuesday,2223.66
2024-07-09,10:45,S7,Store D,Phone,7,73.0,,Tx301254,C5,Mia,Morning,Tuesday,511.0
2025-05-14,12:28,S8,Store B,Printer,4,95.77,,Tx301255,C3,Noah,Afternoon,Wednesday,383.08
2024-11-27,19:00,S7,Store A,Chair,8,142.71,,Tx301256,C4,Noah,Evening,Wednesday,1141.68
2025-01-10,17:13,S10,Store A,Laptop,4,258.23,,Tx301257,C3,Noah,Evening,Friday,1032.92
2023-06-01,18:10,S5,Store B,Printer,10,10.26,,Tx301258,C5,Liam,Evening,Thursday,102.6
2023-04-06,13:48,S3,Store B,Chair,6,186.47,,Tx301259,C2,Mia,Afternoon,Thursday,1118.82
2023-11-20,18:09,S7,Store D,Tablet,5,366.33,,Tx301260,C4,Olivia,Evening,Monday,1831.65
2024-04-19,21:49,S1,Store C,Tablet,1,140.06,,Tx301261,C3,Olivia,Evening,Friday,140.06
2023-06-26,16:31,S9,Store D,Phone,5,214.22,,Tx301262,C2,Liam,Afternoon,Monday,1071.1
2024-03-08,14:46,S1,Store B,Laptop,5,99.54,,Tx301263,C3,Olivia,Afternoon,Friday,497.7
2023-12-03,9:30,S5,Store C,Laptop,8,258.17,,Tx301264,C1,Olivia,Morning,Sunday,2065.36
2024-04-28,17:38,S9,Store D,Tablet,8,269.15,,Tx301265,C5,Noah,Evening,Sunday,2153.2
2023-07-20,9:20,S6,Store B,Tablet,6,206.93,,Tx301266,C5,Noah,Morning,Thursday,1241.58
2023-02-28,13:57,S8,Store C,Chair,4,380.5,,Tx301267,C3,Olivia,Afternoon,Tuesday,1522.0
2023-04-26,20:13,S1,Store D,Desk,1,170.79,,Tx301268,C2,Noah,Evening,Wednesday,170.79
2023-02-14,16:36,S6,Store D,Tablet,8,263.04,,Tx301269,C2,Mia,Afternoon,Tuesday,2104.32
2023-08-12,12:52,S8,Store D,Chair,8,228.64,,Tx301270,C2,Mia,Afternoon,Saturday,1829.12
2025-03-14,20:41,S8,Store D,Phone,9,356.43,,Tx301271,C4,Noah,Evening,Friday,3207.87
2023-01-02,12:12,S5,Store C,Printer,8,279.96,,Tx301272,C4,Noah,Afternoon,Monday,2239.68
2023-05-26,11:19,S10,Store B,Desk,9,49.73,,Tx301273,C5,Olivia,Morning,Friday,447.57
2025-02-22,15:41,S5,Store D,Tablet,3,372.86,,Tx301274,C4,Noah,Afternoon,Saturday,1118.58
2024-07-16,17:29,S3,Store A,Monitor,3,183.66,,Tx301275,C1,Noah,Evening,Tuesday,550.98
2025-03-11,19:48,S4,Store D,Printer,6,119.43,,Tx301276,C4,Mia,Evening,Tuesday,716.58
2025-03-23,11:13,S8,Store A,Desk,6,282.93,,Tx301277,C2,Liam,Morning,Sunday,1697.58
2023-02-14,9:54,S2,Store A,Tablet,9,246.69,,Tx301278,C4,Olivia,Morning,Tuesday,2220.21
2024-07-02,9:14,S10,Store C,Tablet,7,269.45,,Tx301279,C2,Olivia,Morning,Tuesday,1886.15
2023-10-29,18:34,S10,Store D,Printer,6,346.0,,Tx301280,C4,Olivia,Evening,Sunday,2076.0
2023-02-10,11:44,S3,Store D,Desk,8,272.6,,Tx301281,C1,Noah,Morning,Friday,2180.8
2023-08-14,16:45,S3,Store B,Printer,9,17.85,,Tx301282,C3,Liam,Afternoon,Monday,160.65
2023-06-21,10:20,S4,Store C,Tablet,10,368.15,,Tx301283,C5,Mia,Morning,Wednesday,3681.5
2024-02-27,13:16,S8,Store A,Chair,7,253.26,,Tx301284,C5,Liam,Afternoon,Tuesday,1772.82
2024-05-20,20:53,S4,Store D,Chair,1,109.97,,Tx301285,C3,Liam,Evening,Monday,109.97
2024-10-07,15:16,S7,Store A,Phone,9,94.96,,Tx301286,C2,Mia,Afternoon,Monday,854.64
2023-05-11,20:09,S9,Store A,Tablet,8,267.13,,Tx301287,C1,Mia,Evening,Thursday,2137.04
2023-06-18,10:11,S7,Store D,Chair,2,393.8,,Tx301288,C5,Mia,Morning,Sunday,787.6
2023-03-04,12:24,S6,Store A,Chair,9,175.22,,Tx301289,C3,Olivia,Afternoon,Saturday,1576.98
2025-05-12,13:09,S10,Store C,Printer,3,104.72,,Tx301290,C3,Mia,Afternoon,Monday,314.16
2024-07-07,15:22,S6,Store D,Laptop,1,231.89,,Tx301291,C2,Mia,Afternoon,Sunday,231.89
2023-10-16,15:40,S10,Store B,Laptop,3,140.36,,Tx301292,C2,Olivia,Afternoon,Monday,421.08
2023-06-09,16:32,S7,Store A,Chair,6,206.9,,Tx301293,C5,Mia,Afternoon,Friday,1241.4
2023-04-08,12:07,S10,Store B,Monitor,8,227.59,,Tx301294,C3,Olivia,Afternoon,Saturday,1820.72
2024-04-12,16:37,S1,Store A,Tablet,7,34.52,,Tx301295,C1,Liam,Afternoon,Friday,241.64
2024-12-28,21:56,S4,Store C,Laptop,3,15.01,,Tx301296,C3,Noah,Evening,Saturday,45.03
2023-05-24,21:43,S10,Store A,Laptop,4,149.8,,Tx301297,C2,Noah,Evening,Wednesday,599.2
2024-10-29,13:30,S6,Store A,Tablet,10,69.23,,Tx301298,C5,Mia,Afternoon,Tuesday,692.3000000000001
2023-02-04,16:07,S5,Store D,Monitor,5,264.75,,Tx301299,C5,Liam,Afternoon,Saturday,1323.75
2025-02-26,17:27,S10,Store B,Chair,8,8.98,,Tx301300,C3,Noah,Evening,Wednesday,71.84
2025-05-22,21:56,S9,Store B,Monitor,10,116.92,,Tx301301,C4,Noah,Evening,Thursday,1169.2
2024-11-10,20:26,S1,Store A,Monitor,8,286.52,,Tx301302,C2,Mia,Evening,Sunday,2292.16
2025-02-28,16:36,S5,Store C,Tablet,10,272.01,,Tx301303,C5,Olivia,Afternoon,Friday,2720.1
2023-08-11,13:00,S8,Store D,Chair,4,382.19,,Tx301304,C4,Olivia,Afternoon,Friday,1528.76
2024-07-16,15:41,S5,Store D,Phone,4,374.29,,Tx301305,C1,Mia,Afternoon,Tuesday,1497.16
2023-12-07,19:18,S3,Store D,Monitor,8,148.34,,Tx301306,C4,Liam,Evening,Thursday,1186.72
2024-05-30,21:48,S5,Store B,Tablet,7,197.82,,Tx301307,C5,Mia,Evening,Thursday,1384.74
2025-03-24,9:32,S3,Store C,Printer,2,309.61,,Tx301308,C3,Mia,Morning,Monday,619.22
2024-01-25,11:18,S3,Store C,Chair,5,195.89,,Tx301309,C2,Olivia,Morning,Thursday,979.4499999999999
2024-04-26,16:36,S9,Store B,Tablet,3,10.99,,Tx301310,C5,Mia,Afternoon,Friday,32.97
2023-02-07,18:36,S2,Store B,Desk,7,253.16,,Tx301311,C4,Olivia,Evening,Tuesday,1772.12
2024-10-19,13:55,S4,Store A,Tablet,3,76.47,,Tx301312,C4,Mia,Afternoon,Saturday,229.41
2025-02-04,16:04,S4,Store B,Laptop,1,11.77,,Tx301313,C2,Noah,Afternoon,Tuesday,11.77
2025-01-02,15:57,S9,Store C,Laptop,6,223.9,,Tx301314,C2,Liam,Afternoon,Thursday,1343.4
2023-10-22,17:56,S10,Store B,Laptop,4,249.73,,Tx301315,C4,Mia,Evening,Sunday,998.92
2024-11-19,13:37,S1,Store B,Printer,4,121.41,,Tx301316,C1,Liam,Afternoon,Tuesday,485.64
2025-04-02,12:50,S7,Store B,Laptop,9,299.02,,Tx301317,C5,Liam,Afternoon,Wednesday,2691.18
2024-08-07,16:46,S8,Store B,Tablet,1,99.54,,Tx301318,C5,Olivia,Afternoon,Wednesday,99.54
2023-06-28,16:28,S9,Store B,Tablet,2,73.85,,Tx301319,C3,Noah,Afternoon,Wednesday,147.7
2023-09-14,18:00,S3,Store A,Printer,9,378.41,,Tx301320,C2,Liam,Evening,Thursday,3405.69
2024-01-27,18:34,S7,Store B,Monitor,9,73.88,,Tx301321,C3,Olivia,Evening,Saturday,664.92
2023-06-06,21:33,S2,Store C,Monitor,5,168.94,,Tx301322,C4,Noah,Evening,Tuesday,844.7
2023-05-02,18:11,S1,Store C,Tablet,2,368.37,,Tx301323,C4,Liam,Evening,Tuesday,736.74
2023-07-28,12:12,S8,Store B,Phone,1,388.73,,Tx301324,C1,Olivia,Afternoon,Friday,388.73
2024-07-26,20:15,S5,Store C,Phone,5,393.72,,Tx301325,C1,Olivia,Evening,Friday,1968.6
2024-11-22,11:01,S1,Store D,Laptop,10,10.58,,Tx301326,C1,Mia,Morning,Friday,105.8
2023-12-20,11:38,S1,Store A,Monitor,6,344.74,,Tx301327,C2,Mia,Morning,Wednesday,2068.44
2024-08-16,12:11,S6,Store C,Laptop,6,64.1,,Tx301328,C4,Olivia,Afternoon,Friday,384.6
2024-02-07,9:08,S5,Store D,Laptop,5,203.39,,Tx301329,C2,Mia,Morning,Wednesday,1016.95
2024-09-30,16:23,S7,Store C,Printer,3,175.8,,Tx301330,C3,Noah,Afternoon,Monday,527.4000000000001
2025-02-06,14:55,S8,Store A,Printer,5,343.61,,Tx301331,C2,Mia,Afternoon,Thursday,1718.05
2024-07-03,11:36,S3,Store B,Tablet,5,364.79,,Tx301332,C1,Liam,Morning,Wednesday,1823.95
2025-01-18,11:02,S3,Store B,Printer,9,92.12,,Tx301333,C5,Liam,Morning,Saturday,829.08
2025-04-14,13:15,S9,Store C,Chair,4,129.89,,Tx301334,C2,Olivia,Afternoon,Monday,519.56
2024-05-15,11:40,S8,Store B,Tablet,4,354.63,,Tx301335,C4,Mia,Morning,Wednesday,1418.52
2024-03-05,15:20,S5,Store C,Phone,4,115.36,,Tx301336,C3,Olivia,Afternoon,Tuesday,461.44
2025-04-01,13:08,S2,Store A,Chair,5,20.36,,Tx301337,C4,Olivia,Afternoon,Tuesday,101.8
2023-05-09,15:25,S7,Store B,Printer,2,89.15,,Tx301338,C2,Mia,Afternoon,Tuesday,178.3
2025-06-17,18:13,S3,Store C,Laptop,10,326.45,,Tx301339,C5,Noah,Evening,Tuesday,3264.5
2023-07-08,10:00,S4,Store D,Tablet,9,224.31,,Tx301340,C4,Olivia,Morning,Saturday,2018.79
2023-05-07,21:52,S9,Store C,Desk,1,221.96,,Tx301341,C3,Noah,Evening,Sunday,221.96
2023-08-24,17:09,S3,Store A,Tablet,3,376.76,,Tx301342,C5,Olivia,Evening,Thursday,1130.28
2024-11-21,9:38,S4,Store D,Chair,8,152.29,,Tx301343,C4,Mia,Morning,Thursday,1218.32
2023-09-24,15:05,S2,Store D,Desk,2,98.37,,Tx301344,C2,Mia,Afternoon,Sunday,196.74
2023-01-19,16:34,S7,Store B,Desk,10,262.33,,Tx301345,C5,Liam,Afternoon,Thursday,2623.3
2025-02-23,19:10,S6,Store C,Tablet,10,207.55,,Tx301346,C5,Liam,Evening,Sunday,2075.5
2025-02-26,16:19,S7,Store A,Monitor,1,67.34,,Tx301347,C5,Mia,Afternoon,Wednesday,67.34
2025-03-17,19:42,S5,Store A,Printer,3,346.35,,Tx301348,C2,Noah,Evening,Monday,1039.05
2024-09-26,19:56,S9,Store B,Phone,1,124.46,,Tx301349,C4,Olivia,Evening,Thursday,124.46
2024-10-08,9:27,S10,Store A,Desk,2,298.99,,Tx301350,C4,Noah,Morning,Tuesday,597.98
2024-07-15,10:24,S2,Store B,Monitor,1,318.83,,Tx301351,C1,Noah,Morning,Monday,318.83
2024-01-22,19:01,S7,Store C,Laptop,4,107.64,,Tx301352,C3,Liam,Evening,Monday,430.56
2024-12-03,14:11,S2,Store B,Phone,5,96.13,,Tx301353,C4,Noah,Afternoon,Tuesday,480.65
2024-09-24,12:55,S3,Store A,Printer,3,377.63,,Tx301354,C3,Olivia,Afternoon,Tuesday,1132.89
2025-02-04,21:26,S7,Store A,Tablet,6,115.95,,Tx301355,C4,Mia,Evening,Tuesday,695.7
2025-06-21,21:50,S8,Store A,Phone,8,80.38,,Tx301356,C5,Olivia,Evening,Saturday,643.04
2023-05-04,13:32,S7,Store D,Monitor,9,387.83,,Tx301357,C3,Noah,Afternoon,Thursday,3490.47
2025-03-15,14:06,S6,Store B,Tablet,8,142.2,,Tx301358,C1,Noah,Afternoon,Saturday,1137.6
2024-06-02,15:36,S9,Store B,Monitor,8,221.86,,Tx301359,C5,Noah,Afternoon,Sunday,1774.88
2024-11-25,10:50,S3,Store B,Phone,3,331.95,,Tx301360,C1,Olivia,Morning,Monday,995.8499999999999
2024-06-15,21:04,S2,Store C,Phone,10,109.91,,Tx301361,C4,Mia,Evening,Saturday,1099.1
2023-04-14,18:35,S5,Store B,Monitor,5,386.16,,Tx301362,C4,Noah,Evening,Friday,1930.8
2023-09-12,12:15,S6,Store A,Chair,6,202.43,,Tx301363,C5,Noah,Afternoon,Tuesday,1214.58
2023-03-24,9:44,S9,Store A,Phone,5,249.96,,Tx301364,C3,Olivia,Morning,Friday,1249.8
2024-03-30,14:17,S6,Store B,Chair,8,22.18,,Tx301365,C4,Olivia,Afternoon,Saturday,177.44
2023-03-21,11:56,S5,Store D,Laptop,5,398.19,,Tx301366,C4,Liam,Morning,Tuesday,1990.95
2025-04-13,19:58,S8,Store C,Monitor,7,61.81,,Tx301367,C1,Olivia,Evening,Sunday,432.67
2024-03-03,21:44,S3,Store D,Chair,6,120.36,,Tx301368,C2,Mia,Evening,Sunday,722.16
2024-11-18,14:26,S9,Store B,Monitor,1,371.02,,Tx301369,C1,Olivia,Afternoon,Monday,371.02
2023-04-03,14:54,S7,Store A,Tablet,9,67.98,,Tx301370,C4,Liam,Afternoon,Monday,611.82
2023-10-29,10:46,S3,Store D,Monitor,7,194.84,,Tx301371,C3,Mia,Morning,Sunday,1363.88
2024-09-08,10:52,S7,Store A,Chair,2,301.23,,Tx301372,C1,Liam,Morning,Sunday,602.46
2025-05-12,9:29,S9,Store C,Chair,6,284.08,,Tx301373,C5,Mia,Morning,Monday,1704.48
2023-11-22,17:17,S5,Store B,Laptop,4,220.45,,Tx301374,C5,Olivia,Evening,Wednesday,881.8
2025-02-22,14:11,S10,Store A,Desk,5,254.06,,Tx301375,C3,Olivia,Afternoon,Saturday,1270.3
2023-12-20,13:23,S7,Store B,Printer,6,194.11,,Tx301376,C4,Liam,Afternoon,Wednesday,1164.66
2023-04-14,19:01,S7,Store B,Monitor,4,324.28,,Tx301377,C5,Olivia,Evening,Friday,1297.12
2023-11-22,20:27,S1,Store A,Monitor,1,390.76,,Tx301378,C5,Mia,Evening,Wednesday,390.76
2024-02-16,17:18,S10,Store D,Printer,3,24.64,,Tx301379,C3,Noah,Evening,Friday,73.92
2025-06-05,20:48,S2,Store D,Printer,1,263.09,,Tx301380,C5,Olivia,Evening,Thursday,263.09
2023-01-02,18:03,S6,Store B,Printer,6,345.68,,Tx301381,C1,Olivia,Evening,Monday,2074.08
2023-11-05,15:50,S10,Store B,Desk,1,197.46,,Tx301382,C5,Mia,Afternoon,Sunday,197.46
2024-04-17,17:54,S9,Store A,Printer,7,285.29,,Tx301383,C4,Olivia,Evening,Wednesday,1997.03
2023-04-07,19:41,S5,Store D,Phone,9,265.26,,Tx301384,C5,Mia,Evening,Friday,2387.34
2023-02-14,21:45,S4,Store C,Laptop,9,86.8,,Tx301385,C3,Noah,Evening,Tuesday,781.1999999999999
2024-03-04,11:39,S6,Store D,Phone,5,128.22,,Tx301386,C1,Liam,Morning,Monday,641.1
2025-01-22,14:13,S3,Store D,Phone,4,217.45,,Tx301387,C3,Liam,Afternoon,Wednesday,869.8
2023-02-23,19:59,S2,Store A,Desk,2,27.39,,Tx301388,C2,Olivia,Evening,Thursday,54.78
2023-03-02,18:05,S3,Store A,Laptop,7,293.82,,Tx301389,C1,Liam,Evening,Thursday,2056.74
2023-12-25,16:08,S6,Store A,Monitor,4,310.24,,Tx301390,C4,Olivia,Afternoon,Monday,1240.96
2025-03-10,16:10,S3,Store D,Printer,8,339.18,,Tx301391,C4,Liam,Afternoon,Monday,2713.44
2023-11-16,17:34,S1,Store B,Printer,8,118.09,,Tx301392,C3,Olivia,Evening,Thursday,944.72
2024-08-25,14:03,S2,Store B,Tablet,8,138.79,,Tx301393,C2,Liam,Afternoon,Sunday,1110.32
2023-12-01,19:20,S3,Store A,Printer,8,264.55,,Tx301394,C3,Mia,Evening,Friday,2116.4
2025-05-12,13:14,S7,Store D,Desk,3,396.2,,Tx301395,C5,Noah,Afternoon,Monday,1188.6
2025-02-06,18:17,S4,Store A,Tablet,4,22.53,,Tx301396,C5,Noah,Evening,Thursday,90.12
2024-06-23,20:50,S1,Store B,Phone,8,343.26,,Tx301397,C5,Olivia,Evening,Sunday,2746.08
2024-09-09,16:29,S7,Store C,Laptop,10,6.88,,Tx301398,C5,Olivia,Afternoon,Monday,68.8
2023-10-29,9:34,S8,Store B,Phone,4,361.29,,Tx301399,C5,Olivia,Morning,Sunday,1445.16
2024-09-07,20:49,S8,Store C,Phone,8,21.46,,Tx301400,C5,Olivia,Evening,Saturday,171.68
2023-09-12,10:22,S6,Store B,Tablet,1,14.39,,Tx301401,C2,Mia,Morning,Tuesday,14.39
2024-05-30,21:01,S10,Store D,Tablet,8,213.66,,Tx301402,C5,Liam,Evening,Thursday,1709.28
2025-04-16,20:13,S8,Store C,Tablet,9,148.82,,Tx301403,C4,Mia,Evening,Wednesday,1339.38
2023-01-04,20:02,S2,Store D,Phone,2,222.24,,Tx301404,C3,Olivia,Evening,Wednesday,444.48
2023-04-06,17:42,S8,Store B,Tablet,1,126.75,,Tx301405,C1,Mia,Evening,Thursday,126.75
2023-01-12,17:37,S8,Store D,Desk,10,5.01,,Tx301406,C1,Olivia,Evening,Thursday,50.09999999999999
2024-08-15,10:40,S2,Store B,Printer,7,21.35,,Tx301407,C3,Liam,Morning,Thursday,149.45
2025-02-09,15:07,S8,Store C,Monitor,4,35.97,,Tx301408,C4,Mia,Afternoon,Sunday,143.88
2024-03-29,18:16,S4,Store B,Chair,7,88.35,,Tx301409,C5,Noah,Evening,Friday,618.4499999999999
2024-08-08,11:03,S7,Store B,Tablet,10,65.43,,Tx301410,C1,Noah,Morning,Thursday,654.3000000000001
2023-04-16,12:19,S5,Store D,Monitor,10,111.29,,Tx301411,C4,Noah,Afternoon,Sunday,1112.9
2023-03-05,12:31,S8,Store B,Monitor,4,61.35,,Tx301412,C5,Olivia,Afternoon,Sunday,245.4
2023-09-24,14:13,S9,Store C,Tablet,9,62.14,,Tx301413,C1,Liam,Afternoon,Sunday,559.26
2023-09-07,17:40,S10,Store A,Tablet,8,259.17,,Tx301414,C2,Olivia,Evening,Thursday,2073.36
2023-03-27,21:47,S10,Store D,Laptop,10,78.33,,Tx301415,C2,Noah,Evening,Monday,783.3
2024-11-02,21:50,S9,Store C,Printer,6,374.8,,Tx301416,C5,Liam,Evening,Saturday,2248.8
2025-03-09,21:43,S5,Store C,Chair,4,30.68,,Tx301417,C2,Mia,Evening,Sunday,122.72
2023-11-14,11:32,S2,Store A,Phone,10,324.62,,Tx301418,C5,Olivia,Morning,Tuesday,3246.2
2023-10-10,19:11,S6,Store D,Phone,2,259.89,,Tx301419,C2,Mia,Evening,Tuesday,519.78
2025-03-09,9:07,S5,Store B,Monitor,3,51.13,,Tx301420,C1,Noah,Morning,Sunday,153.39
2025-03-17,12:39,S5,Store D,Laptop,10,138.8,,Tx301421,C3,Liam,Afternoon,Monday,1388.0
2023-09-28,13:45,S10,Store D,Printer,7,94.41,,Tx301422,C5,Mia,Afternoon,Thursday,660.87
2023-08-23,10:46,S4,Store A,Desk,8,284.04,,Tx301423,C4,Liam,Morning,Wednesday,2272.32
2024-09-22,17:02,S2,Store D,Laptop,1,397.79,,Tx301424,C4,Olivia,Evening,Sunday,397.79
2023-07-22,13:22,S4,Store B,Tablet,5,255.76,,Tx301425,C1,Noah,Afternoon,Saturday,1278.8
2023-03-12,20:37,S5,Store D,Desk,9,106.58,,Tx301426,C3,Mia,Evening,Sunday,959.22
2023-07-14,12:03,S10,Store D,Printer,3,19.16,,Tx301427,C2,Noah,Afternoon,Friday,57.48
2023-12-18,16:19,S1,Store A,Desk,4,58.36,,Tx301428,C3,Mia,Afternoon,Monday,233.44
2023-02-19,16:03,S2,Store C,Phone,6,59.09,,Tx301429,C2,Noah,Afternoon,Sunday,354.54
2023-01-30,9:19,S1,Store B,Desk,8,129.8,,Tx301430,C5,Olivia,Morning,Monday,1038.4
2024-04-08,19:28,S6,Store B,Tablet,6,368.76,,Tx301431,C2,Olivia,Evening,Monday,2212.56
2023-04-04,12:53,S6,Store A,Printer,6,372.35,,Tx301432,C3,Liam,Afternoon,Tuesday,2234.1
2023-01-27,12:20,S8,Store B,Laptop,7,205.34,,Tx301433,C5,Olivia,Afternoon,Friday,1437.38
2025-06-28,14:13,S6,Store B,Desk,2,360.62,,Tx301434,C5,Noah,Afternoon,Saturday,721.24
2024-11-15,20:26,S10,Store A,Printer,2,92.46,,Tx301435,C4,Liam,Evening,Friday,184.92
2025-01-01,12:29,S3,Store C,Desk,5,270.68,,Tx301436,C1,Noah,Afternoon,Wednesday,1353.4
2024-04-14,20:27,S2,Store C,Tablet,6,111.11,,Tx301437,C3,Mia,Evening,Sunday,666.66
2025-03-10,21:43,S9,Store C,Tablet,9,46.66,,Tx301438,C3,Liam,Evening,Monday,419.9399999999999
2024-12-01,20:17,S1,Store D,Laptop,2,264.18,,Tx301439,C5,Liam,Evening,Sunday,528.36
2023-04-10,17:04,S9,Store A,Monitor,3,245.07,,Tx301440,C5,Noah,Evening,Monday,735.21
2025-06-09,15:14,S7,Store D,Chair,10,186.28,,Tx301441,C5,Mia,Afternoon,Monday,1862.8
2025-03-12,20:19,S2,Store B,Desk,10,314.97,,Tx301442,C4,Liam,Evening,Wednesday,3149.7
2024-09-06,19:59,S3,Store D,Printer,2,241.93,,Tx301443,C1,Olivia,Evening,Friday,483.86
2024-08-10,10:47,S8,Store C,Printer,7,149.77,,Tx301444,C1,Liam,Morning,Saturday,1048.39
2024-01-07,14:58,S6,Store A,Monitor,5,353.76,,Tx301445,C4,Noah,Afternoon,Sunday,1768.8
2023-05-25,14:31,S3,Store A,Phone,3,74.84,,Tx301446,C4,Noah,Afternoon,Thursday,224.52
2023-12-09,11:44,S5,Store A,Phone,2,121.05,,Tx301447,C3,Mia,Morning,Saturday,242.1
2023-05-12,16:03,S9,Store D,Tablet,7,277.36,,Tx301448,C1,Liam,Afternoon,Friday,1941.52
2024-03-21,11:31,S4,Store B,Desk,9,330.57,,Tx301449,C5,Mia,Morning,Thursday,2975.13
2023-01-22,14:53,S1,Store A,Tablet,4,49.38,,Tx301450,C5,Olivia,Afternoon,Sunday,197.52
2023-07-21,19:06,S3,Store C,Laptop,6,200.88,,Tx301451,C1,Mia,Evening,Friday,1205.28
2024-12-21,12:08,S8,Store D,Chair,6,348.36,,Tx301452,C2,Liam,Afternoon,Saturday,2090.16
2023-04-08,11:56,S3,Store A,Laptop,3,335.86,,Tx301453,C2,Mia,Morning,Saturday,1007.58
2024-06-19,17:13,S10,Store C,Tablet,5,31.82,,Tx301454,C2,Mia,Evening,Wednesday,159.1
2023-05-10,14:15,S9,Store C,Monitor,9,104.52,,Tx301455,C1,Olivia,Afternoon,Wednesday,940.68
2023-06-11,21:27,S5,Store D,Printer,3,275.63,,Tx301456,C2,Noah,Evening,Sunday,826.89
2024-07-13,17:44,S5,Store A,Phone,6,296.97,,Tx301457,C4,Liam,Evening,Saturday,1781.82
2024-01-18,15:24,S9,Store A,Monitor,5,331.32,,Tx301458,C4,Mia,Afternoon,Thursday,1656.6
